"","apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"124","ABERDEEN","JERSEY",0.4045,6,40
"125","ABERDEEN","KIRKWALL",3.4801,6,41
"126","ABERDEEN","LEEDS BRADFORD",0.9717,6,42
"127","ABERDEEN","MANCHESTER",12.351,6,44
"128","ABERDEEN","NEWCASTLE",2.0849,6,45
"129","ABERDEEN","NORWICH",4.7791,6,55
"130","ABERDEEN","SCATSTA",4.1082,6,61
"131","ABERDEEN","SOUTHAMPTON",0.5252,6,58
"132","ABERDEEN","SUMBURGH",23.0853,6,48
"133","ABERDEEN","UNST",0.8037,6,49
"134","ABERDEEN","WICK",1.0558,6,59
"135","ALDERNEY","GUERNSEY",3.6919,7,35
"136","ALDERNEY","JERSEY",1.468,7,40
"137","ALDERNEY","SOUTHAMPTON",3.2316,7,58
"138","BARRA","BENBECULA",0.3126,8,11
"139","BARRA","GLASGOW",0.5078,8,33
"140","BARRA","STORNOWAY",0,8,62
"141","BARRA","TIREE",0,8,63
"142","BELFAST CITY (GEORGE BEST)","BIRMINGHAM",14.9481,9,12
"143","BELFAST CITY (GEORGE BEST)","BLACKPOOL",5.7828,9,13
"144","BELFAST CITY (GEORGE BEST)","BRISTOL",4.8124,9,15
"145","BELFAST CITY (GEORGE BEST)","CARDIFF WALES",1.2719,9,18
"146","BELFAST CITY (GEORGE BEST)","CITY OF DERRY (EGLINTON)",2.7296,9,20
"147","BELFAST CITY (GEORGE BEST)","DURHAM TEES VALLEY",0,9,24
"148","BELFAST CITY (GEORGE BEST)","EAST MIDLANDS INTERNATIONAL",1.8263,9,25
"149","BELFAST CITY (GEORGE BEST)","EDINBURGH",6.6742,9,27
"150","BELFAST CITY (GEORGE BEST)","EXETER",1.4893,9,29
"151","BELFAST CITY (GEORGE BEST)","GLASGOW",8.1414,9,33
"152","BELFAST CITY (GEORGE BEST)","GUERNSEY",0.1356,9,35
"153","BELFAST CITY (GEORGE BEST)","ISLE OF MAN",0.8381,9,39
"154","BELFAST CITY (GEORGE BEST)","JERSEY",0.7939,9,40
"155","BELFAST CITY (GEORGE BEST)","LEEDS BRADFORD",8.1731,9,42
"156","BELFAST CITY (GEORGE BEST)","LIVERPOOL",6.0346,9,43
"157","BELFAST CITY (GEORGE BEST)","MANCHESTER",12.5067,9,44
"158","BELFAST CITY (GEORGE BEST)","NEWCASTLE",5.4486,9,45
"159","BELFAST CITY (GEORGE BEST)","PRESTWICK",6.5966,9,46
"160","BELFAST CITY (GEORGE BEST)","SOUTHAMPTON",2.0032,9,58
"161","BELFAST CITY (GEORGE BEST)","WICK",0.2231,9,59
"162","BELFAST INTERNATIONAL","BIRMINGHAM",14.0165,10,12
"163","BELFAST INTERNATIONAL","BRISTOL",0,10,15
"164","BELFAST INTERNATIONAL","DURHAM TEES VALLEY",0,10,24
"165","BELFAST INTERNATIONAL","EAST MIDLANDS INTERNATIONAL",6.8525,10,25
"166","BELFAST INTERNATIONAL","EDINBURGH",0,10,27
"167","BELFAST INTERNATIONAL","FILTON",0,10,32
"168","BELFAST INTERNATIONAL","GLASGOW",5.8496,10,33
"169","BELFAST INTERNATIONAL","JERSEY",1.7776,10,40
"170","BELFAST INTERNATIONAL","LEEDS BRADFORD",0.0666,10,42
"171","BELFAST INTERNATIONAL","LIVERPOOL",0.0447,10,43
"172","BELFAST INTERNATIONAL","MANCHESTER",12.3013,10,44
"173","BELFAST INTERNATIONAL","NEWCASTLE",0.0113,10,45
"174","BELFAST INTERNATIONAL","NORWICH",0,10,55
"175","BELFAST INTERNATIONAL","SOUTHAMPTON",0.4981,10,58
"176","BENBECULA","GLASGOW",2.1307,11,33
"177","BENBECULA","STORNOWAY",1.1994,11,62
"178","BIRMINGHAM","BLACKPOOL",0.0092,12,13
"179","BIRMINGHAM","BRISTOL",0,12,15
"180","BIRMINGHAM","CARDIFF WALES",0,12,18
"181","BIRMINGHAM","CITY OF DERRY (EGLINTON)",0.1629,12,20
"182","BIRMINGHAM","EAST MIDLANDS INTERNATIONAL",0.0129,12,25
"183","BIRMINGHAM","EDINBURGH",21.3792,12,27
"184","BIRMINGHAM","EXETER",0,12,29
"185","BIRMINGHAM","GLASGOW",23.1328,12,33
"186","BIRMINGHAM","GUERNSEY",2.1753,12,35
"187","BIRMINGHAM","INVERNESS",0,12,38
"188","BIRMINGHAM","ISLE OF MAN",4.5811,12,39
"189","BIRMINGHAM","JERSEY",8.4413,12,40
"190","BIRMINGHAM","KINLOSS",0.0216,12,64
"191","BIRMINGHAM","KIRKWALL",1.7053,12,41
"192","BIRMINGHAM","LIVERPOOL",0.0316,12,43
"193","BIRMINGHAM","MANCHESTER",0.01,12,44
"194","BIRMINGHAM","NEWCASTLE",2.2519,12,45
"195","BIRMINGHAM","NEWQUAY",0.0042,12,54
"196","BLACKPOOL","CITY OF DERRY (EGLINTON)",1.4114,13,20
"197","BLACKPOOL","EDINBURGH",0.0044,13,27
"198","BLACKPOOL","ISLE OF MAN",0.0095,13,39
"199","BLACKPOOL","JERSEY",0.1831,13,40
"200","BLACKPOOL","LEEDS BRADFORD",0,13,42
"201","BLACKPOOL","LYDD",0,13,60
"202","BLACKPOOL","PRESTWICK",0.0126,13,46
"203","BOURNEMOUTH","BRISTOL",0.0105,14,15
"204","BOURNEMOUTH","EAST MIDLANDS INTERNATIONAL",3e-04,14,25
"205","BOURNEMOUTH","EXETER",0,14,29
"206","BOURNEMOUTH","GUERNSEY",0.0687,14,35
"207","BOURNEMOUTH","HUMBERSIDE",0.0208,14,37
"208","BOURNEMOUTH","JERSEY",0.5692,14,40
"209","BRISTOL","CARDIFF WALES",0,15,18
"210","BRISTOL","EDINBURGH",6.939,15,27
"211","BRISTOL","EXETER",0,15,29
"212","BRISTOL","GLASGOW",6.9607,15,33
"213","BRISTOL","GUERNSEY",0.7496,15,35
"214","BRISTOL","ISLES OF SCILLY (ST.MARYS)",0.2368,15,65
"215","BRISTOL","JERSEY",3.0586,15,40
"216","BRISTOL","KENT INTERNATIONAL",0.0138,15,52
"217","BRISTOL","LEEDS BRADFORD",0.0075,15,42
"218","BRISTOL","MANCHESTER",0,15,44
"219","BRISTOL","NEWCASTLE",0.2002,15,45
"220","BRISTOL","PLYMOUTH",1.1247,15,56
"221","BRISTOL","PRESTWICK",0.0044,15,46
"222","CAMBRIDGE","FARNBOROUGH",2e-04,16,31
"223","CAMBRIDGE","JERSEY",0.182,16,40
"224","CAMBRIDGE","MANCHESTER",0.6309,16,44
"225","CAMPBELTOWN","GLASGOW",0.6033,17,33
"226","CAMPBELTOWN","ISLAY",0.0448,17,66
"227","CARDIFF WALES","EDINBURGH",1.5631,18,27
"228","CARDIFF WALES","GLASGOW",2.1552,18,33
"229","CARDIFF WALES","GUERNSEY",0.2504,18,35
"230","CARDIFF WALES","ISLE OF MAN",0.3021,18,39
"231","CARDIFF WALES","JERSEY",2.2716,18,40
"232","CARDIFF WALES","MANCHESTER",0.7859,18,44
"233","CARDIFF WALES","NEWCASTLE",0.0443,18,45
"234","CARDIFF WALES","SOUTHAMPTON",0,18,58
"235","CARLISLE","EAST MIDLANDS INTERNATIONAL",0,19,25
"236","CARLISLE","MANCHESTER",0,19,44
"237","CITY OF DERRY (EGLINTON)","GLASGOW",0.0017,20,33
"238","COVENTRY","GLASGOW",0,21,33
"239","COVENTRY","NEWCASTLE",0.006,21,45
"240","CRANFIELD","NEWCASTLE",0.0048,22,45
"241","DUNDEE","MANCHESTER",0.0018,23,44
"242","DURHAM TEES VALLEY","EDINBURGH",0.0086,24,27
"243","DURHAM TEES VALLEY","GLASGOW",0,24,33
"244","DURHAM TEES VALLEY","HUMBERSIDE",0.0465,24,37
"245","DURHAM TEES VALLEY","JERSEY",1.2322,24,40
"246","DURHAM TEES VALLEY","LEEDS BRADFORD",0.0035,24,42
"247","DURHAM TEES VALLEY","MANCHESTER",0.0071,24,44
"248","DURHAM TEES VALLEY","NORWICH",0.2206,24,55
"249","DURHAM TEES VALLEY","SOUTHAMPTON",0.0099,24,58
"250","EAST MIDLANDS INTERNATIONAL","EDINBURGH",8.237,25,27
"251","EAST MIDLANDS INTERNATIONAL","GLASGOW",10.3398,25,33
"252","EAST MIDLANDS INTERNATIONAL","GUERNSEY",1.7339,25,35
"253","EAST MIDLANDS INTERNATIONAL","INVERNESS",0,25,38
"254","EAST MIDLANDS INTERNATIONAL","JERSEY",6.8688,25,40
"255","EAST MIDLANDS INTERNATIONAL","LEEDS BRADFORD",0.0132,25,42
"256","EAST MIDLANDS INTERNATIONAL","LIVERPOOL",0.008,25,43
"257","EAST MIDLANDS INTERNATIONAL","MANCHESTER",0.01,25,44
"258","EAST MIDLANDS INTERNATIONAL","NEWCASTLE",0.0177,25,45
"259","EAST MIDLANDS INTERNATIONAL","SUMBURGH",0.104,25,48
"260","EDAY","KIRKWALL",0.044,26,41
"261","EDINBURGH","EDINBURGH",0.0095,27,27
"262","EDINBURGH","GLASGOW",0,27,33
"263","EDINBURGH","HUMBERSIDE",0,27,37
"264","EDINBURGH","INVERNESS",0.0032,27,38
"265","EDINBURGH","ISLAY",0.0038,27,66
"266","EDINBURGH","JERSEY",0.949,27,40
"267","EDINBURGH","KIRKWALL",1.1511,27,41
"268","EDINBURGH","LEEDS BRADFORD",1.9812,27,42
"269","EDINBURGH","MANCHESTER",12.8404,27,44
"270","EDINBURGH","NEWCASTLE",0.0024,27,45
"271","EDINBURGH","NORWICH",1.7015,27,55
"272","EDINBURGH","PLYMOUTH",0.1991,27,56
"273","EDINBURGH","SOUTHAMPTON",3.2726,27,58
"274","EDINBURGH","SUMBURGH",2.1466,27,48
"275","EDINBURGH","UNST",0,27,49
"276","EDINBURGH","WICK",0.0206,27,59
"277","ENNISKILLEN","JERSEY",0.0527,28,40
"278","EXETER","GLASGOW",0.0072,29,33
"279","EXETER","GUERNSEY",2.5831,29,35
"280","EXETER","ISLES OF SCILLY (ST.MARYS)",0.6832,29,65
"281","EXETER","JERSEY",3.3472,29,40
"282","EXETER","LEEDS BRADFORD",0.004,29,42
"283","EXETER","MANCHESTER",0.0118,29,44
"284","EXETER","NEWCASTLE",0.0846,29,45
"285","EXETER","NORWICH",0,29,55
"286","EXETER","SOUTHAMPTON",0.0027,29,58
"287","FAIR ISLE","KIRKWALL",0.0082,30,41
"288","FAIR ISLE","LERWICK (TINGWALL)",8e-04,30,67
"289","FAIR ISLE","SUMBURGH",0.0119,30,48
"290","FARNBOROUGH","HUMBERSIDE",0.015,31,37
"291","FILTON","LIVERPOOL",0.0135,32,43
"292","GLASGOW","GUERNSEY",0.2307,33,35
"293","GLASGOW","INVERNESS",0.6281,33,38
"294","GLASGOW","ISLAY",1.5703,33,66
"295","GLASGOW","ISLE OF MAN",2.0251,33,39
"296","GLASGOW","JERSEY",2.8313,33,40
"297","GLASGOW","KINLOSS",0,33,64
"298","GLASGOW","KIRKWALL",0.2545,33,41
"299","GLASGOW","LEEDS BRADFORD",2.7874,33,42
"300","GLASGOW","LOSSIEMOUTH",0.0038,33,68
"301","GLASGOW","LYNEHAM",0.0066,33,69
"302","GLASGOW","MANCHESTER",14.1138,33,44
"303","GLASGOW","NEWCASTLE",0.0035,33,45
"304","GLASGOW","SOUTHAMPTON",3.1988,33,58
"305","GLASGOW","STORNOWAY",4.9738,33,62
"306","GLASGOW","SUMBURGH",1.6815,33,48
"307","GLASGOW","TIREE",0.5276,33,63
"308","GLOUCESTERSHIRE","JERSEY",0.0076,34,40
"309","GUERNSEY","JERSEY",18.5051,35,40
"310","GUERNSEY","LEEDS BRADFORD",1.0987,35,42
"311","GUERNSEY","MANCHESTER",3.5125,35,44
"312","GUERNSEY","NEWCASTLE",0,35,45
"313","GUERNSEY","NORWICH",0.2019,35,55
"314","GUERNSEY","PLYMOUTH",0.0338,35,56
"315","GUERNSEY","SOUTHAMPTON",10.6422,35,58
"316","HAWARDEN","LIVERPOOL",0.0018,36,43
"317","HUMBERSIDE","JERSEY",0.5213,37,40
"318","HUMBERSIDE","LEEDS BRADFORD",0,37,42
"319","HUMBERSIDE","MANCHESTER",0.0209,37,44
"320","HUMBERSIDE","NORWICH",0.0343,37,55
"321","INVERNESS","JERSEY",0.1705,38,40
"322","INVERNESS","KIRKWALL",0.5017,38,41
"323","INVERNESS","MANCHESTER",0,38,44
"324","INVERNESS","STORNOWAY",3.1718,38,62
"325","INVERNESS","SUMBURGH",0.5919,38,48
"326","INVERNESS","WICK",0,38,59
"327","ISLE OF MAN","JERSEY",0.4428,39,40
"328","ISLE OF MAN","LEEDS BRADFORD",1.276,39,42
"329","ISLE OF MAN","LIVERPOOL",19.9534,39,43
"330","ISLE OF MAN","MANCHESTER",7.7589,39,44
"331","ISLE OF MAN","NEWCASTLE",0.1072,39,45
"332","ISLE OF MAN","NORWICH",0.0016,39,55
"333","ISLE OF MAN","SOUTHAMPTON",0.3335,39,58
"334","JERSEY","KENT INTERNATIONAL",0.0076,40,52
"335","JERSEY","LEEDS BRADFORD",2.3333,40,42
"336","JERSEY","LIVERPOOL",0.8541,40,43
"337","JERSEY","MANCHESTER",10.6038,40,44
"338","JERSEY","NEWCASTLE",1.152,40,45
"339","JERSEY","NEWQUAY",0.0039,40,54
"340","JERSEY","NORWICH",0.6843,40,55
"341","JERSEY","PLYMOUTH",0.4178,40,56
"342","JERSEY","PRESTWICK",0.1375,40,46
"343","JERSEY","SOUTHAMPTON",14.424,40,58
"344","KIRKWALL","NORTH RONALDSAY",0.357,41,70
"345","KIRKWALL","PAPA WESTRAY",0.3065,41,71
"346","KIRKWALL","SANDAY",0.2623,41,72
"347","KIRKWALL","STRONSAY",0.1664,41,73
"348","KIRKWALL","SUMBURGH",0.9427,41,48
"349","KIRKWALL","WESTRAY",0.2394,41,74
"350","KIRKWALL","WICK",0.4609,41,59
"351","LEEDS BRADFORD","LIVERPOOL",0.003,42,43
"352","LEEDS BRADFORD","NEWCASTLE",0.0197,42,45
"353","LEEDS BRADFORD","NORWICH",0,42,55
"354","LEEDS BRADFORD","SOUTHAMPTON",0.8917,42,58
"355","LIVERPOOL","MANCHESTER",0.0034,43,44
"356","LIVERPOOL","NEWCASTLE",0,43,45
"357","LIVERPOOL","NORWICH",0,43,55
"358","LIVERPOOL","PRESTWICK",0.0248,43,46
"359","MANCHESTER","NEWCASTLE",1.3278,44,45
"360","MANCHESTER","NORWICH",0.4882,44,55
"361","MANCHESTER","PRESTWICK",0,44,46
"362","MANCHESTER","SOUTHAMPTON",4.088,44,58
"363","MANCHESTER","SUMBURGH",2.9873,44,48
"364","NEWCASTLE","NORTHOLT",0,45,75
"365","NEWCASTLE","NORWICH",0,45,55
"366","NEWCASTLE","PRESTWICK",0.8616,45,46
"367","NEWCASTLE","SOUTHAMPTON",1.7288,45,58
"368","NEWCASTLE","WICK",1.303,45,59
"369","PRESTWICK","WOODFORD",0.0021,46,76
"370","SOUTH MARSTON","WICK",0,47,59
"371","SUMBURGH","SUMBURGH",0.0017,48,48
"372","SUMBURGH","UNST",0.1707,48,49
"373","SUMBURGH","WICK",0.0078,48,59
"374","UNST","WICK",0,49,59
