rundate,this_period,last_period,grp_cd,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
10/10/2008 12:01,1993,1992,A,London Area Airports,GATWICK,LEEDS BRADFORD,2987,2949,38,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,GATWICK,LIVERPOOL,29,0,29,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,GATWICK,LUTON,0,0,0,11,0,11,
10/10/2008 12:01,1993,1992,A,London Area Airports,GATWICK,LYDD,2,0,2,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,GATWICK,MANCHESTER,212946,212173,773,186951,185691,1260,13.90471268
10/10/2008 12:01,1993,1992,A,London Area Airports,GATWICK,NEWCASTLE,64292,64156,136,66074,65851,223,-2.696976185
10/10/2008 12:01,1993,1992,A,London Area Airports,GATWICK,PLYMOUTH,0,0,0,38,0,38,
10/10/2008 12:01,1993,1992,A,London Area Airports,GATWICK,SOUTHEND,0,0,0,1,0,1,
10/10/2008 12:01,1993,1992,A,London Area Airports,GATWICK,STANSTED,6,0,6,52,0,52,-88.46154022
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,ABERDEEN,469604,469553,51,463438,463423,15,1.330490828
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,BELFAST CITY (GEORGE BEST),13763,13763,0,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,BELFAST INTERNATIONAL,1119614,1119551,63,1173780,1173767,13,-4.614663601
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,BIRMINGHAM,70810,70335,475,63609,62944,665,11.32072544
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,CAMBRIDGE,40,0,40,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,CARDIFF WALES,201,0,201,201,0,201,0
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,DURHAM TEES VALLEY,162322,162322,0,172527,172514,13,-5.915016174
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,EAST MIDLANDS INTERNATIONAL,259,59,200,56875,56201,674,-99.5446167
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,EDINBURGH,1375202,1375202,0,1307585,1307585,0,5.171135902
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,GLASGOW,1328511,1328346,165,1301662,1301468,194,2.062670708
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,GUERNSEY,79255,79255,0,75975,75966,9,4.317209721
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,HUMBERSIDE,200,0,200,201,0,201,-0.49751243
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,INVERNESS,169435,169435,0,151914,151861,53,11.53349876
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,ISLE OF MAN,109269,109231,38,103257,103188,69,5.822365761
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,JERSEY,281371,280786,585,264352,264027,325,6.438006878
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,KENT INTERNATIONAL,400,0,400,401,0,401,-0.249376565
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,LEEDS BRADFORD,178574,177875,699,187936,187106,830,-4.981482983
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,LEUCHARS,132,0,132,101,0,101,30.69306946
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,LIVERPOOL,237,0,237,18014,17701,313,-98.68435669
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,MANCHESTER,928374,927348,1026,915860,914845,1015,1.366366029
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,NEWCASTLE,389403,389403,0,377181,377157,24,3.240354061
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,NEWQUAY,30304,30304,0,32140,32140,0,-5.712507725
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,PLYMOUTH,44330,44310,20,40821,40754,67,8.596065521
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,STANSTED,0,0,0,354,0,354,
10/10/2008 12:01,1993,1992,A,London Area Airports,HEATHROW,WICK,52,0,52,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,LONDON CITY,JERSEY,0,0,0,2595,341,2254,
10/10/2008 12:01,1993,1992,A,London Area Airports,LONDON CITY,LIVERPOOL,33,0,33,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,LONDON CITY,NEWCASTLE,0,0,0,92,0,92,
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,BELFAST CITY (GEORGE BEST),35737,35619,118,4561,4561,0,683.5343018
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,BELFAST INTERNATIONAL,121833,121801,32,150384,149538,846,-18.98539734
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,CAMBRIDGE,2,0,2,15,0,15,-86.66666412
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,EDINBURGH,0,0,0,424,0,424,
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,EXETER,0,0,0,8,0,8,
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,GLASGOW,96,0,96,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,ISLE OF MAN,16337,16337,0,14911,14911,0,9.563409805
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,JERSEY,11681,10431,1250,15694,12613,3081,-25.57028198
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,LIVERPOOL,1,0,1,2,1,1,-50
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,MANCHESTER,40,0,40,114,0,114,-64.91227722
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,NEWCASTLE,196,0,196,2,0,2,9700
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,SOUTHAMPTON,4,0,4,9,0,9,-55.55555725
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,SOUTHEND,0,0,0,2,0,2,
10/10/2008 12:01,1993,1992,A,London Area Airports,LUTON,STANSTED,129,0,129,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,SOUTHEND,CRANFIELD,49,0,49,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,SOUTHEND,DUXFORD,52,0,52,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,SOUTHEND,GLASGOW,0,0,0,90,0,90,
10/10/2008 12:01,1993,1992,A,London Area Airports,SOUTHEND,JERSEY,9120,0,9120,9762,0,9762,-6.576521397
10/10/2008 12:01,1993,1992,A,London Area Airports,SOUTHEND,LIVERPOOL,0,0,0,160,0,160,
10/10/2008 12:01,1993,1992,A,London Area Airports,SOUTHEND,MANCHESTER,18,0,18,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,SOUTHEND,NEWCASTLE,66,0,66,78,0,78,-15.38461494
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,ABERDEEN,72473,71711,762,68736,68736,0,5.436743259
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,BELFAST INTERNATIONAL,5,0,5,259,0,259,-98.06949615
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,BIRMINGHAM,109,0,109,2,0,2,5350
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,BRISTOL,0,0,0,124,0,124,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,CAMBRIDGE,14,0,14,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,CITY OF DERRY (EGLINTON),0,0,0,22,0,22,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,DUNDEE,0,0,0,142,0,142,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,DURHAM TEES VALLEY,63,0,63,25,0,25,152
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,EAST MIDLANDS INTERNATIONAL,25,0,25,49,0,49,-48.97959137
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,EDINBURGH,54099,54062,37,33653,33653,0,60.75535583
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,EXETER,0,0,0,33,0,33,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,FILTON,0,0,0,2,0,2,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,GLASGOW,115564,115564,0,105450,105396,54,9.591275215
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,GLOUCESTERSHIRE,0,0,0,5,0,5,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,GUERNSEY,20030,19950,80,28485,28351,134,-29.68228912
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,HUMBERSIDE,74,0,74,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,ISLE OF MAN,269,0,269,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,JERSEY,39648,37898,1750,38866,38027,839,2.01204133
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,LEEDS BRADFORD,48,0,48,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,LIVERPOOL,138,0,138,3,0,3,4500
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,MANCHESTER,9828,9646,182,58,0,58,16844.82813
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,NEWCASTLE,22220,21664,556,129,0,129,17124.80664
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,NORWICH,0,0,0,3,0,3,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,SOUTHAMPTON,137,84,53,0,0,0,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,STORNOWAY,0,0,0,139,0,139,
10/10/2008 12:01,1993,1992,A,London Area Airports,STANSTED,SUMBURGH,186,0,186,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,ABERDEEN,33,0,33,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,BELFAST CITY (GEORGE BEST),1094,1094,0,3042,3018,24,-64.03681946
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,BELFAST INTERNATIONAL,2912,2912,0,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,BENBECULA,12,0,12,48,0,48,-75
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,BIRMINGHAM,42684,42567,117,38712,38642,70,10.26038456
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,BRISTOL,9573,9573,0,8900,8829,71,7.561797619
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,CARDIFF WALES,6216,6216,0,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,COVENTRY,0,0,0,64,0,64,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,DOUNREAY,0,0,0,21,0,21,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,DUNDEE,0,0,0,636,610,26,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,DURHAM TEES VALLEY,9193,9171,22,8360,8266,94,9.964115143
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,EAST MIDLANDS INTERNATIONAL,22490,21997,493,9963,9698,265,125.7352219
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,EDINBURGH,294,273,21,6660,6583,77,-95.58558655
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,EXETER,23,0,23,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,FLOTTA,14,0,14,20,0,20,-30
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,GLASGOW,34472,33913,559,39687,39410,277,-13.14032269
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,HUMBERSIDE,38762,38762,0,26271,26271,0,47.54672623
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,INVERNESS,852,795,57,434,406,28,96.31336212
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,JERSEY,2910,0,2910,1743,0,1743,66.95352936
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,KINLOSS,2,0,2,24,0,24,-91.66666412
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,KIRKWALL,24676,24412,264,24769,24666,103,-0.375469327
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,LEEDS BRADFORD,50,0,50,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,LEUCHARS,2,0,2,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,LIVERPOOL,0,0,0,2,0,2,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,MANCHESTER,76967,76923,44,67652,67567,85,13.76899433
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,NEWCASTLE,35843,35685,158,28528,28367,161,25.64147568
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,NORWICH,51737,51698,39,65248,65214,34,-20.7071476
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,PETERHEAD,28,0,28,49,0,49,-42.8571434
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,PLYMOUTH,0,0,0,1,0,1,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,PRESTWICK,37,0,37,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,SCATSTA,13067,0,13067,13705,0,13705,-4.655235291
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,STORNOWAY,13,0,13,62,61,1,-79.03225708
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,SUMBURGH,237841,80619,157222,231011,75498,155513,2.956569195
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,UNST,73508,0,73508,38907,0,38907,88.93257904
10/10/2008 12:01,1993,1992,B,Other UK Airports,ABERDEEN,WICK,13137,13074,63,16304,16176,128,-19.42468071
10/10/2008 12:01,1993,1992,B,Other UK Airports,ALDERNEY,BOURNEMOUTH,0,0,0,1085,1085,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,ALDERNEY,GUERNSEY,33950,33950,0,34991,34991,0,-2.975050688
10/10/2008 12:01,1993,1992,B,Other UK Airports,ALDERNEY,JERSEY,13621,13621,0,14235,14235,0,-4.313312054
10/10/2008 12:01,1993,1992,B,Other UK Airports,ALDERNEY,SOUTHAMPTON,29055,29055,0,28011,28011,0,3.727107286
10/10/2008 12:01,1993,1992,B,Other UK Airports,ANGLESEY (VALLEY),CARDIFF WALES,0,0,0,39,0,39,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BARRA,GLASGOW,8,8,0,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BARROW-IN-FURNESS,BLACKPOOL,0,0,0,17,17,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BARROW-IN-FURNESS,MANCHESTER,0,0,0,287,287,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BECCLES,HUMBERSIDE,0,0,0,2,0,2,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BECCLES,NORWICH,0,0,0,11,0,11,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),BELFAST CITY (GEORGE BEST),0,0,0,57,0,57,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),BIRMINGHAM,74711,74711,0,61094,61094,0,22.28860474
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),BLACKPOOL,45121,45121,0,49713,49713,0,-9.237020493
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),BRISTOL,35587,35587,0,32173,32173,0,10.61138248
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),CARDIFF WALES,14850,14850,0,12721,12721,0,16.73610497
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),DURHAM TEES VALLEY,7142,7142,0,539,539,0,1225.046387
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),EAST MIDLANDS INTERNATIONAL,7452,7295,157,73,73,0,10108.21875
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),EDINBURGH,64416,64416,0,64096,64096,0,0.499251127
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),EXETER,8225,8225,0,14412,14412,0,-42.92950439
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),GLASGOW,66379,66379,0,64828,64828,0,2.392484665
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),GUERNSEY,2613,2479,134,426,426,0,513.3803101
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),ISLE OF MAN,22376,22376,0,15806,15759,47,41.56649399
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),JERSEY,29046,29046,0,3019,2523,496,862.1066284
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),LEEDS BRADFORD,67184,67184,0,62833,62833,0,6.924705029
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),LIVERPOOL,71559,71559,0,77669,77669,0,-7.866716385
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),MANCHESTER,102131,102065,66,89099,89099,0,14.6264267
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),NEWCASTLE,43209,43209,0,36643,36612,31,17.9188385
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST CITY (GEORGE BEST),SOUTHAMPTON,1295,1295,0,18246,18246,0,-92.90255737
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,BIRMINGHAM,93351,93039,312,100547,99974,573,-7.156852245
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,BLACKPOOL,15,15,0,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,CARDIFF WALES,0,0,0,288,0,288,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,COVENTRY,4,0,4,1,0,1,300
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,EAST MIDLANDS INTERNATIONAL,52936,52808,128,53337,53337,0,-0.751823306
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,EDINBURGH,90,0,90,236,0,236,-61.86440659
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,GLASGOW,61880,61753,127,64352,64230,122,-3.84137249
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,GLOUCESTERSHIRE,54,0,54,60,0,60,-10
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,HUMBERSIDE,4737,4737,0,841,841,0,463.2580261
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,JERSEY,21302,21003,299,21134,20923,211,0.794927597
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,LEEDS BRADFORD,9228,9228,0,16330,16330,0,-43.49050903
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,MANCHESTER,127846,127738,108,127190,127177,13,0.515763819
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,NEWCASTLE,951,951,0,8232,8059,173,-88.44752502
10/10/2008 12:01,1993,1992,B,Other UK Airports,BELFAST INTERNATIONAL,PRESTWICK,1,0,1,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BEMBRIDGE,JERSEY,513,0,513,43,0,43,1093.023315
10/10/2008 12:01,1993,1992,B,Other UK Airports,BENBECULA,GLASGOW,20604,20604,0,20522,20522,0,0.39957118
10/10/2008 12:01,1993,1992,B,Other UK Airports,BENBECULA,INVERNESS,0,0,0,9,0,9,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BENBECULA,PRIVATE STRIPS/HELIPADS,0,0,0,39,0,39,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BENBECULA,ST KILDA,397,0,397,395,0,395,0.506329119
10/10/2008 12:01,1993,1992,B,Other UK Airports,BENBECULA,STORNOWAY,11294,11294,0,9667,9667,0,16.83045387
10/10/2008 12:01,1993,1992,B,Other UK Airports,BENSON,NEWCASTLE,43,0,43,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIGGIN HILL,GLOUCESTERSHIRE,0,0,0,90,0,90,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,BLACKPOOL,0,0,0,59,0,59,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,BRISTOL,95,0,95,648,157,491,-85.33950806
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,CARDIFF WALES,14,0,14,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,DUNDEE,31,0,31,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,DURHAM TEES VALLEY,0,0,0,19,0,19,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,EAST MIDLANDS INTERNATIONAL,300,72,228,1042,697,345,-71.20921326
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,EDINBURGH,168004,167574,430,159096,158879,217,5.599134922
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,EXETER,89,0,89,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,FILTON,3,0,3,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,GLASGOW,156325,155628,697,145621,144865,756,7.350588322
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,GUERNSEY,12457,12036,421,14645,14497,148,-14.9402523
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,HUMBERSIDE,48,0,48,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,INVERNESS,57,0,57,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,ISLE OF MAN,36817,36817,0,33480,33480,0,9.967144966
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,JERSEY,75526,62364,13162,76339,67664,8675,-1.064986467
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,KIRKWALL,521,521,0,599,599,0,-13.02170277
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,MANCHESTER,696,54,642,211,0,211,229.8578186
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,NEWCASTLE,17920,17666,254,16617,16259,358,7.841367245
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,NEWQUAY,41,0,41,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,NORTHOLT,0,0,0,72,0,72,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,NORWICH,0,0,0,342,0,342,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,PLYMOUTH,0,0,0,133,0,133,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,PRESTWICK,60,0,60,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BIRMINGHAM,SOUTHAMPTON,7410,7383,27,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BLACKPOOL,CARDIFF WALES,0,0,0,61,0,61,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BLACKPOOL,ISLE OF MAN,6979,6979,0,14854,14815,39,-53.01602173
10/10/2008 12:01,1993,1992,B,Other UK Airports,BLACKPOOL,JERSEY,2505,2505,0,3381,3381,0,-25.9094944
10/10/2008 12:01,1993,1992,B,Other UK Airports,BLACKPOOL,MANCHESTER,0,0,0,30,30,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BLACKPOOL,NORTHOLT,0,0,0,137,0,137,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BOOKER,JERSEY,13,0,13,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BOURNEMOUTH,BRISTOL,1524,0,1524,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BOURNEMOUTH,DOUNREAY,0,0,0,1,0,1,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BOURNEMOUTH,DURHAM TEES VALLEY,7,0,7,0,0,0,
10/10/2008 12:01,1993,1992,B,Other UK Airports,BOURNEMOUTH,EXETER,165,0,165,51,0,51,223.5294189
10/10/2008 12:01,1993,1992,B,Other UK Airports,BOURNEMOUTH,GLASGOW,592,0,592,998,0,998,-40.68136215
10/10/2008 12:01,1993,1992,B,Other UK Airports,BOURNEMOUTH,GUERNSEY,237,2,235,3685,1080,2605,-93.56851959
