rundate,this_period,last_period,grp_cd,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,EXETER,2,0,2,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,FAIRFORD,0,0,0,680,0,680,
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,FAIROAKS,0,0,0,14,0,14,
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,FILTON,100,0,100,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,GLASGOW,1465222,1465188,34,1448294,1448294,0,1.168823481
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,GLOUCESTERSHIRE,4,0,4,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,ISLE OF MAN,0,0,0,27635,27635,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,JERSEY,165,0,165,2,0,2,8150
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,LEEDS BRADFORD,181043,180953,90,181697,181697,0,-0.359939903
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,LIVERPOOL,0,0,0,64,0,64,
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,MANCHESTER,1385320,1385069,251,1305072,1304956,116,6.148932934
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,NEWCASTLE,494685,494656,29,464033,463963,70,6.605564594
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,OXFORD (KIDLINGTON),1,0,1,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,TEESSIDE,145665,145665,0,152929,152929,0,-4.749916553
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,WATTISHAM,4,0,4,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,HEATHROW,WICK,25,0,25,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,ABERDEEN,1,0,1,106,104,2,-99.05660248
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,BELFAST CITY,43325,43325,0,81902,81902,0,-47.10141373
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,BRISTOL,10,0,10,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,CARDIFF WALES,99,99,0,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,DUNDEE,48062,48062,0,45667,45667,0,5.244487286
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,EDINBURGH,117658,117491,167,137042,136962,80,-14.14456844
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,EXETER,1,0,1,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,GLASGOW,28244,28244,0,1098,1098,0,2472.313232
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,GLOUCESTERSHIRE,48,0,48,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,GUERNSEY,0,0,0,56,0,56,
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,INVERNESS,0,0,0,49,49,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,ISLE OF MAN,29251,29251,0,41725,41725,0,-29.89574623
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,JERSEY,47442,47440,2,88094,88094,0,-46.14616394
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,LEEDS BRADFORD,1,0,1,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,LIVERPOOL,52,0,52,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,MANCHESTER,97154,97154,0,22652,22652,0,328.8981018
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,NEWQUAY,0,0,0,127,0,127,
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,NORWICH,0,0,0,32,0,32,
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,PLYMOUTH,0,0,0,35,0,35,
31/03/2004 18:09,2003,2002,A,London Area Airports,LONDON CITY,SWANSEA,14733,14733,0,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,ABERDEEN,159089,159089,0,163732,163732,0,-2.835731506
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,BEDFORD(THURLEIGH),2,0,2,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,BELFAST INTERNATIONAL,405114,404970,144,407997,407997,0,-0.706622839
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,BIGGIN HILL,5,0,5,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,BIRMINGHAM,59,0,59,47,0,47,25.53191566
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,BLACKPOOL,88,0,88,28,0,28,214.2857208
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,BOURNEMOUTH,6,0,6,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,BRIZE NORTON,0,0,0,1,0,1,
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,CAMBRIDGE,0,0,0,1,0,1,
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,CARDIFF WALES,1045,0,1045,1626,0,1626,-35.7318573
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,EAST MIDLANDS,10,0,10,11,0,11,-9.090909004
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,EDINBURGH,485228,484856,372,502140,502011,129,-3.36798501
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,FARNBOROUGH,4,0,4,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,GLASGOW,475013,474318,695,509827,509775,52,-6.82859087
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,GUERNSEY,6,0,6,14,0,14,-57.1428566
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,INVERNESS,112411,112380,31,111775,111743,32,0.569000244
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,ISLE OF MAN,39233,39168,65,37107,36878,229,5.72937727
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,JERSEY,22109,22107,2,8967,8712,255,146.5596008
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,LEEDS BRADFORD,61,0,61,128,0,128,-52.34375
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,LIVERPOOL,310,26,284,529,343,186,-41.39886475
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,MANCHESTER,1267,0,1267,1117,0,1117,13.42882729
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,NEWCASTLE,163,0,163,110,0,110,48.18181992
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,NEWQUAY,7,0,7,58,0,58,-87.9310379
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,PRESTWICK,42,0,42,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,SOUTHAMPTON,15,0,15,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,SOUTHEND,31,0,31,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,TEESSIDE,141,0,141,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,LUTON,WICK,0,0,0,117,0,117,
31/03/2004 18:09,2003,2002,A,London Area Airports,SOUTHEND,GUERNSEY,0,0,0,1482,0,1482,
31/03/2004 18:09,2003,2002,A,London Area Airports,SOUTHEND,JERSEY,2340,0,2340,2245,0,2245,4.231626034
31/03/2004 18:09,2003,2002,A,London Area Airports,SOUTHEND,TEESSIDE,0,0,0,30,0,30,
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,ABERDEEN,0,0,0,6,0,6,
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,BELFAST CITY,0,0,0,16,0,16,
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,BELFAST INTERNATIONAL,402430,402362,68,391480,391480,0,2.797077656
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,BIRMINGHAM,0,0,0,47,0,47,
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,BLACKPOOL,69480,69480,0,51,0,51,136135.2969
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,BRISTOL,253,0,253,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,CARDIFF WALES,246,0,246,2532,0,2532,-90.28436279
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,CITY OF DERRY (EGLINTON),133290,133290,0,134475,134475,0,-0.881204665
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,EDINBURGH,499856,499325,531,513380,513232,148,-2.634305954
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,EXETER,41,0,41,0,0,0,
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,FAIROAKS,0,0,0,188,0,188,
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,GLASGOW,377854,377582,272,334497,334497,0,12.96185017
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,GUERNSEY,42553,42553,0,47749,47749,0,-10.88190365
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,INVERNESS,0,0,0,2255,0,2255,
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,JERSEY,3631,0,3631,4358,0,4358,-16.68196487
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,KINLOSS,0,0,0,69,0,69,
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,LEEDS BRADFORD,132,0,132,35,0,35,277.1428528
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,LIVERPOOL,0,0,0,467,0,467,
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,MANCHESTER,22255,21168,1087,33624,31138,2486,-33.81215668
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,NEWCASTLE,298943,298844,99,221569,220857,712,34.92095184
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,NEWQUAY,130124,130095,29,76477,76477,0,70.14788818
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,PRESTWICK,721082,721041,41,694224,694224,0,3.868780136
31/03/2004 18:09,2003,2002,A,London Area Airports,STANSTED,TEESSIDE,61,0,61,304,0,304,-79.93421173
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,BELFAST CITY,132,132,0,8616,8616,0,-98.46796417
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,BELFAST INTERNATIONAL,3967,3967,0,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,BIRMINGHAM,62288,62288,0,52324,52324,0,19.04288673
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,BRISTOL,401,401,0,24774,24774,0,-98.38137054
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,CARDIFF WALES,87,87,0,3393,3393,0,-97.43589783
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,COVENTRY,0,0,0,73,0,73,
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,EAST MIDLANDS,14370,14370,0,14221,14217,4,1.047746301
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,EDINBURGH,11,0,11,80,0,80,-86.25
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,FARNBOROUGH,2,0,2,5,0,5,-60
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,GLASGOW,5176,5176,0,3922,3922,0,31.97348213
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,GUERNSEY,177,0,177,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,HUMBERSIDE,28043,28043,0,28931,28925,6,-3.069371939
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,JERSEY,1596,0,1596,1761,0,1761,-9.36967659
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,KIRKWALL,40465,40465,0,40287,40287,0,0.44182986
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,LEEDS BRADFORD,12271,12271,0,12825,12825,0,-4.31968832
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,LIVERPOOL,41,0,41,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,MANCHESTER,125291,125283,8,150674,150674,0,-16.84630394
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,NEWCASTLE,19618,19618,0,46254,46254,0,-57.58637238
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,NORTHOLT,17,0,17,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,NORWICH,60745,60745,0,52244,52202,42,16.2717247
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,PLYMOUTH,3,3,0,1184,1184,0,-99.74662018
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,SCATSTA,126138,0,126138,139370,0,139370,-9.494152069
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,SOUTHAMPTON,18755,18755,0,10021,10021,0,87.15696716
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,STORNOWAY,0,0,0,191,0,191,
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,SUMBURGH,63043,62341,702,75731,71079,4652,-16.75403786
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,TEESSIDE,19573,19573,0,18914,18914,0,3.484191656
31/03/2004 18:09,2003,2002,B,Other UK Airports,ABERDEEN,WICK,6619,6237,382,7342,7342,0,-9.847453117
31/03/2004 18:09,2003,2002,B,Other UK Airports,ALDERNEY,BOURNEMOUTH,7732,7732,0,7260,7260,0,6.501377583
31/03/2004 18:09,2003,2002,B,Other UK Airports,ALDERNEY,GUERNSEY,30850,30850,0,31059,31059,0,-0.672912836
31/03/2004 18:09,2003,2002,B,Other UK Airports,ALDERNEY,JERSEY,9356,9356,0,9136,9136,0,2.408056021
31/03/2004 18:09,2003,2002,B,Other UK Airports,ALDERNEY,SOUTHAMPTON,24154,24154,0,25462,25462,0,-5.137066841
31/03/2004 18:09,2003,2002,B,Other UK Airports,BARRA,BENBECULA,2453,2453,0,2767,2767,0,-11.34803009
31/03/2004 18:09,2003,2002,B,Other UK Airports,BARRA,GLASGOW,5865,5865,0,5547,5547,0,5.732828617
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,BIRMINGHAM,248071,248071,0,194203,194173,30,27.73798561
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,BLACKPOOL,13021,12988,33,3531,3512,19,268.7623901
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,BRISTOL,63933,63933,0,66363,66363,0,-3.661679029
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,CARDIFF WALES,6167,6167,0,10823,10823,0,-43.01949692
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,EAST MIDLANDS,0,0,0,78425,78357,68,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,EDINBURGH,57751,57623,128,42827,42797,30,34.8471756
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,EXETER,1282,1282,0,1756,1756,0,-26.99316597
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,GLASGOW,55494,55494,0,49040,49040,0,13.16068554
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,ISLE OF MAN,32930,32879,51,39913,39847,66,-17.49555206
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,JERSEY,8345,8345,0,10363,10363,0,-19.47312546
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,LEEDS BRADFORD,126042,126042,0,93764,93715,49,34.42472458
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,MANCHESTER,148458,148458,0,143618,143618,0,3.370051146
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,NEWCASTLE,88479,88479,0,103372,103372,0,-14.40718937
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,SHEFFIELD CITY,0,0,0,10409,10409,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST CITY,SOUTHAMPTON,64969,64933,36,20293,20293,0,220.1547394
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,BIRMINGHAM,127397,126996,401,112689,112473,216,13.05185032
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,BRISTOL,211879,211791,88,163812,163812,0,29.34278297
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,CARDIFF WALES,66361,66361,0,10253,10051,202,547.2349854
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,COVENTRY,202,0,202,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,EAST MIDLANDS,146685,146685,0,18970,18941,29,673.2472534
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,EDINBURGH,269906,269845,61,336981,336891,90,-19.90468216
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,GLASGOW,321532,321322,210,379706,379558,148,-15.32080078
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,JERSEY,1509,0,1509,1343,0,1343,12.36038685
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,LEEDS BRADFORD,12385,12264,121,82,0,82,15003.6582
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,LIVERPOOL,563042,563042,0,544907,544801,106,3.328090906
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,MANCHESTER,105477,105164,313,450,0,450,23339.33398
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,NEWCASTLE,104204,103891,313,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,SOUTHAMPTON,35,0,35,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,SWANSEA,18,0,18,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BELFAST INTERNATIONAL,TEESSIDE,6408,6408,0,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BENBECULA,GLASGOW,20520,20498,22,19642,19642,0,4.470013142
31/03/2004 18:09,2003,2002,B,Other UK Airports,BENBECULA,STORNOWAY,8965,8965,0,9141,9141,0,-1.925391078
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIGGIN HILL,LEEDS BRADFORD,70,0,70,22,0,22,218.1818237
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIGGIN HILL,NEWCASTLE,0,0,0,80,0,80,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIGGIN HILL,TEESSIDE,0,0,0,56,0,56,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIGGIN HILL,WOODFORD,0,0,0,42,0,42,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIRMINGHAM,BRISTOL,67,0,67,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIRMINGHAM,EDINBURGH,373402,373037,365,334934,334199,735,11.48524761
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIRMINGHAM,GLASGOW,361351,361000,351,315997,315483,514,14.35266781
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIRMINGHAM,GUERNSEY,48177,48177,0,46914,46914,0,2.69216013
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIRMINGHAM,INVERNESS,1564,1564,0,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIRMINGHAM,ISLE OF MAN,71287,71287,0,49988,49935,53,42.60822678
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIRMINGHAM,JERSEY,96913,89141,7772,87674,78272,9402,10.53790188
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIRMINGHAM,KINLOSS,218,0,218,244,0,244,-10.65573788
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIRMINGHAM,MANCHESTER,1232,0,1232,77,0,77,1500
31/03/2004 18:09,2003,2002,B,Other UK Airports,BIRMINGHAM,NEWCASTLE,27159,27159,0,30361,30361,0,-10.54642487
31/03/2004 18:09,2003,2002,B,Other UK Airports,BLACKPOOL,CARDIFF WALES,0,0,0,330,0,330,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BLACKPOOL,EXETER,0,0,0,1,0,1,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BLACKPOOL,ISLE OF MAN,11006,11006,0,10935,10765,170,0.649291277
31/03/2004 18:09,2003,2002,B,Other UK Airports,BLACKPOOL,JERSEY,2026,0,2026,623,0,623,225.2006378
31/03/2004 18:09,2003,2002,B,Other UK Airports,BLACKPOOL,SOUTHAMPTON,66,0,66,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BOURNEMOUTH,EDINBURGH,60,0,60,129,0,129,-53.4883728
31/03/2004 18:09,2003,2002,B,Other UK Airports,BOURNEMOUTH,EXETER,0,0,0,7,0,7,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BOURNEMOUTH,GUERNSEY,2198,2198,0,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BOURNEMOUTH,ISLES OF SCILLY (ST.MARYS),526,526,0,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BOURNEMOUTH,JERSEY,10097,5128,4969,9473,1226,8247,6.587142467
31/03/2004 18:09,2003,2002,B,Other UK Airports,BOURNEMOUTH,LEEDS BRADFORD,24,0,24,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BOURNEMOUTH,MANCHESTER,0,0,0,50,0,50,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BOURNEMOUTH,NEWCASTLE,0,0,0,18,18,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BOURNEMOUTH,PLOCKTON,865,0,865,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BOURNEMOUTH,PRESTWICK,85006,85006,0,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BRISTOL,CARDIFF WALES,0,0,0,123,0,123,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BRISTOL,EAST MIDLANDS,272,0,272,0,0,0,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BRISTOL,EDINBURGH,324393,324393,0,298416,298416,0,8.704961777
31/03/2004 18:09,2003,2002,B,Other UK Airports,BRISTOL,EXETER,0,0,0,96,0,96,
31/03/2004 18:09,2003,2002,B,Other UK Airports,BRISTOL,GLASGOW,292955,292714,241,265940,265784,156,10.15830612
31/03/2004 18:09,2003,2002,B,Other UK Airports,BRISTOL,GUERNSEY,14074,14074,0,1588,1588,0,786.2720337
31/03/2004 18:09,2003,2002,B,Other UK Airports,BRISTOL,ISLE OF MAN,17029,17029,0,15363,15363,0,10.84423637
31/03/2004 18:09,2003,2002,B,Other UK Airports,BRISTOL,ISLES OF SCILLY (ST.MARYS),4876,4876,0,3667,3667,0,32.96973038
31/03/2004 18:09,2003,2002,B,Other UK Airports,BRISTOL,JERSEY,24398,24398,0,24481,23546,935,-0.339038432
31/03/2004 18:09,2003,2002,B,Other UK Airports,BRISTOL,LEEDS BRADFORD,55,55,0,3060,3060,0,-98.20261383
31/03/2004 18:09,2003,2002,B,Other UK Airports,BRISTOL,MANCHESTER,434,0,434,1393,0,1393,-68.84422302
