rundate,this_period,last_period,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
15/04/05 14:21,2004,2003,Other UK Airports,GLOUCESTERSHIRE,JERSEY,65,0,65,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,GUERNSEY,ISLE OF MAN,0,0,0,509,0,509,
15/04/05 14:21,2004,2003,Other UK Airports,GUERNSEY,JERSEY,137255,136922,333,136260,136260,0,0.730221629
15/04/05 14:21,2004,2003,Other UK Airports,GUERNSEY,LIVERPOOL,131,0,131,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,GUERNSEY,MANCHESTER,62513,62511,2,54288,54288,0,15.15067768
15/04/05 14:21,2004,2003,Other UK Airports,GUERNSEY,NEWQUAY,130,0,130,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,GUERNSEY,NORTHOLT,23,0,23,8,0,8,187.5
15/04/05 14:21,2004,2003,Other UK Airports,GUERNSEY,NOTTINGHAM EAST MIDLANDS INT'L,18145,18145,0,11703,11703,0,55.04571533
15/04/05 14:21,2004,2003,Other UK Airports,GUERNSEY,OXFORD (KIDLINGTON),7,0,7,8,0,8,-12.5
15/04/05 14:21,2004,2003,Other UK Airports,GUERNSEY,SHOREHAM,174,174,0,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,GUERNSEY,SOUTHAMPTON,128517,128517,0,138507,138430,77,-7.212631702
15/04/05 14:21,2004,2003,Other UK Airports,GUERNSEY,SUMBURGH,0,0,0,88,0,88,
15/04/05 14:21,2004,2003,Other UK Airports,HUMBERSIDE,JERSEY,3209,0,3209,3548,0,3548,-9.554678917
15/04/05 14:21,2004,2003,Other UK Airports,HUMBERSIDE,NEWCASTLE,4,4,0,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,HUMBERSIDE,NOTTINGHAM EAST MIDLANDS INT'L,620,6,614,667,0,667,-7.046476841
15/04/05 14:21,2004,2003,Other UK Airports,INVERNESS,KIRKWALL,16394,16394,0,15963,15963,0,2.699993849
15/04/05 14:21,2004,2003,Other UK Airports,INVERNESS,MANCHESTER,15285,15188,97,14454,14454,0,5.749273777
15/04/05 14:21,2004,2003,Other UK Airports,INVERNESS,STORNOWAY,31010,31010,0,28375,28375,0,9.286343575
15/04/05 14:21,2004,2003,Other UK Airports,INVERNESS,SUMBURGH,222,222,0,118,118,0,88.1355896
15/04/05 14:21,2004,2003,Other UK Airports,INVERNESS,WICK,486,0,486,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,ISLE OF MAN,JERSEY,26,0,26,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,ISLE OF MAN,LEEDS BRADFORD,7914,7914,0,9868,9868,0,-19.80137825
15/04/05 14:21,2004,2003,Other UK Airports,ISLE OF MAN,LIVERPOOL,203939,203939,0,178636,178175,461,14.16455841
15/04/05 14:21,2004,2003,Other UK Airports,ISLE OF MAN,MANCHESTER,106180,106180,0,92193,92193,0,15.17143345
15/04/05 14:21,2004,2003,Other UK Airports,ISLE OF MAN,NEWCASTLE,6126,6126,0,10553,10553,0,-41.95015717
15/04/05 14:21,2004,2003,Other UK Airports,ISLE OF MAN,NOTTINGHAM EAST MIDLANDS INT'L,3047,3047,0,5813,5813,0,-47.583004
15/04/05 14:21,2004,2003,Other UK Airports,ISLE OF MAN,PRESTWICK,287,287,0,8072,8072,0,-96.44449615
15/04/05 14:21,2004,2003,Other UK Airports,ISLES OF SCILLY (ST.MARYS),NEWQUAY,18656,18656,0,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,ISLES OF SCILLY (ST.MARYS),SOUTHAMPTON,1838,1838,0,1179,1179,0,55.89482498
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,KENT INTERNATIONAL,1114,1062,52,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,LEEDS BRADFORD,24185,22565,1620,29693,27963,1730,-18.54982567
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,LIVERPOOL,3437,1450,1987,4298,0,4298,-20.0325737
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,MANCHESTER,113393,102909,10484,80317,69091,11226,41.1818161
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,NEWCASTLE,4141,4141,0,7391,5908,1483,-43.97240067
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,NEWQUAY,5,0,5,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,NORTHOLT,0,0,0,4,0,4,
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,NORWICH,3544,0,3544,3536,0,3536,0.226244345
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,NOTTINGHAM EAST MIDLANDS INT'L,56628,55358,1270,62651,58710,3941,-9.613574028
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,PLYMOUTH,10519,10519,0,1253,1241,12,739.505188
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,SHOREHAM,231,231,0,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,SOUTHAMPTON,157850,156743,1107,175811,175017,794,-10.21608448
15/04/05 14:21,2004,2003,Other UK Airports,JERSEY,SWANSEA,0,0,0,12,12,0,
15/04/05 14:21,2004,2003,Other UK Airports,KENT INTERNATIONAL,MANCHESTER,10915,10915,0,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,KIRKWALL,MANCHESTER,0,0,0,100,0,100,
15/04/05 14:21,2004,2003,Other UK Airports,KIRKWALL,NORTH RONALDSAY,5386,5386,0,5273,5273,0,2.142992496
15/04/05 14:21,2004,2003,Other UK Airports,KIRKWALL,PAPA WESTRAY,3367,3367,0,3356,3356,0,0.327771157
15/04/05 14:21,2004,2003,Other UK Airports,KIRKWALL,SANDAY,2813,2813,0,2922,2922,0,-3.730321646
15/04/05 14:21,2004,2003,Other UK Airports,KIRKWALL,SCATSTA,48,0,48,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,KIRKWALL,STRONSAY,2844,2844,0,3146,3146,0,-9.599491119
15/04/05 14:21,2004,2003,Other UK Airports,KIRKWALL,SUMBURGH,5799,5799,0,6618,6618,0,-12.37533951
15/04/05 14:21,2004,2003,Other UK Airports,KIRKWALL,WESTRAY,2923,2923,0,2866,2866,0,1.98883462
15/04/05 14:21,2004,2003,Other UK Airports,KIRKWALL,WICK,8932,8932,0,9974,9942,32,-10.44716263
15/04/05 14:21,2004,2003,Other UK Airports,LEEDS BRADFORD,NEWQUAY,294,0,294,399,0,399,-26.31579018
15/04/05 14:21,2004,2003,Other UK Airports,LEEDS BRADFORD,SOUTH MARSTON,0,0,0,6,0,6,
15/04/05 14:21,2004,2003,Other UK Airports,LEEDS BRADFORD,SOUTHAMPTON,26807,26724,83,25311,25121,190,5.910473824
15/04/05 14:21,2004,2003,Other UK Airports,LIVERPOOL,MANCHESTER,12,0,12,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,LIVERPOOL,NEWCASTLE,45,45,0,161,132,29,-72.04969025
15/04/05 14:21,2004,2003,Other UK Airports,LIVERPOOL,NEWQUAY,125,0,125,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,LIVERPOOL,NOTTINGHAM EAST MIDLANDS INT'L,0,0,0,14,0,14,
15/04/05 14:21,2004,2003,Other UK Airports,LIVERPOOL,SOUTHAMPTON,0,0,0,35,0,35,
15/04/05 14:21,2004,2003,Other UK Airports,LIVERPOOL,WARTON,0,0,0,30,0,30,
15/04/05 14:21,2004,2003,Other UK Airports,LYNEHAM,WICK,7,0,7,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,MANCHESTER,NEWCASTLE,0,0,0,36,0,36,
15/04/05 14:21,2004,2003,Other UK Airports,MANCHESTER,NORWICH,17170,17170,0,15647,15647,0,9.733495712
15/04/05 14:21,2004,2003,Other UK Airports,MANCHESTER,PLYMOUTH,30019,30019,0,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,MANCHESTER,SOUTHAMPTON,94398,94272,126,63023,62833,190,49.78341293
15/04/05 14:21,2004,2003,Other UK Airports,MANCHESTER,SUMBURGH,913,0,913,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,MANCHESTER,SWANSEA,0,0,0,4,0,4,
15/04/05 14:21,2004,2003,Other UK Airports,MANCHESTER,WICK,44,0,44,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,NEWCASTLE,NEWQUAY,364,0,364,356,0,356,2.247190952
15/04/05 14:21,2004,2003,Other UK Airports,NEWCASTLE,NOTTINGHAM EAST MIDLANDS INT'L,0,0,0,56,0,56,
15/04/05 14:21,2004,2003,Other UK Airports,NEWCASTLE,PLYMOUTH,20312,20312,0,590,590,0,3342.711914
15/04/05 14:21,2004,2003,Other UK Airports,NEWCASTLE,SOUTHAMPTON,39869,39765,104,29946,29818,128,33.13631058
15/04/05 14:21,2004,2003,Other UK Airports,NEWQUAY,PLYMOUTH,111,111,0,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,NEWQUAY,SOUTHAMPTON,79,79,0,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,NORTHOLT,WICK,41,0,41,27,0,27,51.85185242
15/04/05 14:21,2004,2003,Other UK Airports,NORWICH,SOUTHAMPTON,0,0,0,74,0,74,
15/04/05 14:21,2004,2003,Other UK Airports,NORWICH,WARTON,0,0,0,172,0,172,
15/04/05 14:21,2004,2003,Other UK Airports,SOUTH MARSTON,WICK,28,0,28,0,0,0,
15/04/05 14:21,2004,2003,Other UK Airports,SUMBURGH,WICK,1431,1431,0,33,33,0,4236.36377
