rundate,this_period,last_period,grp_cd,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
08/03/2010 14:19,2009,2008,A,London Area Airports,LONDON CITY,JERSEY,9512,9512,0,12132,12132,0,-21.59577942
08/03/2010 14:19,2009,2008,A,London Area Airports,LONDON CITY,LIVERPOOL,31,0,31,0,0,0,
08/03/2010 14:19,2009,2008,A,London Area Airports,LONDON CITY,MANCHESTER,21913,21913,0,89417,89417,0,-75.49347687
08/03/2010 14:19,2009,2008,A,London Area Airports,LONDON CITY,NEWCASTLE,28,0,28,0,0,0,
08/03/2010 14:19,2009,2008,A,London Area Airports,LONDON CITY,NEWQUAY,18680,18680,0,0,0,0,
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,ABERDEEN,126877,126716,161,139404,139404,0,-8.986112595
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,BELFAST CITY (GEORGE BEST),0,0,0,49,0,49,
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,BELFAST INTERNATIONAL,246905,246894,11,263238,263121,117,-6.204651356
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,BIRMINGHAM,19,19,0,0,0,0,
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,BLACKPOOL,68,0,68,134,0,134,-49.25373077
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,BOURNEMOUTH,0,0,0,34,0,34,
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,CAMBRIDGE,0,0,0,22,0,22,
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,CARDIFF WALES,96,0,96,0,0,0,
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,CITY OF DERRY (EGLINTON),33388,33388,0,5641,5641,0,491.8808594
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,DONCASTER SHEFFIELD,86,0,86,0,0,0,
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,DURHAM TEES VALLEY,60,0,60,55,0,55,9.090909004
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,EDINBURGH,315623,315383,240,359543,359497,46,-12.21550655
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,FARNBOROUGH,0,0,0,2,0,2,
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,GLASGOW,326033,325324,709,352448,352429,19,-7.494722843
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,HUMBERSIDE,59,0,59,0,0,0,
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,INVERNESS,86604,86604,0,102526,102495,31,-15.52971935
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,ISLE OF MAN,27322,27178,144,38055,38055,0,-28.20391464
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,JERSEY,13088,13088,0,55221,54698,523,-76.2988739
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,LIVERPOOL,332,0,332,339,0,339,-2.064896822
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,MANCHESTER,582,0,582,672,0,672,-13.39285755
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,NEWCASTLE,68,0,68,491,0,491,-86.15071106
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,NEWQUAY,113,0,113,196,0,196,-42.34693909
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,PLYMOUTH,60,0,60,0,0,0,
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,STANSTED,238,238,0,0,0,0,
08/03/2010 14:19,2009,2008,A,London Area Airports,LUTON,STORNOWAY,0,0,0,64,0,64,
08/03/2010 14:19,2009,2008,A,London Area Airports,SOUTHEND,CARDIFF WALES,0,0,0,143,0,143,
08/03/2010 14:19,2009,2008,A,London Area Airports,SOUTHEND,DURHAM TEES VALLEY,0,0,0,54,0,54,
08/03/2010 14:19,2009,2008,A,London Area Airports,SOUTHEND,JERSEY,2448,2448,0,2775,2775,0,-11.78378391
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,BELFAST CITY (GEORGE BEST),328619,328619,0,340303,340303,0,-3.433410883
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,BELFAST INTERNATIONAL,293077,293077,0,313111,313099,12,-6.398369789
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,BLACKPOOL,0,0,0,71,0,71,
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,BRISTOL,3,0,3,0,0,0,
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,CITY OF DERRY (EGLINTON),79891,79891,0,146779,146779,0,-45.57055283
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,DUNDEE,0,0,0,4,0,4,
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,DURHAM TEES VALLEY,70,0,70,74,0,74,-5.405405521
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,EAST MIDLANDS INTERNATIONAL,179,112,67,0,0,0,
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,EDINBURGH,373714,373590,124,401902,401797,105,-7.01364994
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,GLASGOW,305052,305052,0,358634,358634,0,-14.94058037
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,GUERNSEY,27276,27276,0,31496,31496,0,-13.39852715
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,HUMBERSIDE,0,0,0,74,0,74,
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,JERSEY,20650,20650,0,1283,0,1283,1509.508911
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,KENT INTERNATIONAL,4,0,4,0,0,0,
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,LEEDS BRADFORD,0,0,0,5,0,5,
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,LIVERPOOL,425,0,425,349,0,349,21.77650452
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,MANCHESTER,467,0,467,15275,14977,298,-96.94271851
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,NEWCASTLE,140979,140975,4,200126,199914,212,-29.55488014
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,NEWQUAY,45967,45967,0,126840,126840,0,-63.75985336
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,PRESTWICK,278284,278284,0,402729,402729,0,-30.90043259
08/03/2010 14:19,2009,2008,A,London Area Airports,STANSTED,SUMBURGH,0,0,0,2108,2108,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,BELFAST CITY (GEORGE BEST),24237,24237,0,25365,25365,0,-4.447072506
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,BIRMINGHAM,111134,111084,50,146455,146455,0,-24.11730576
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,BRISTOL,23229,23229,0,26876,26876,0,-13.5697279
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,CARDIFF WALES,6937,6937,0,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,DUNDEE,39,0,39,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,DURHAM TEES VALLEY,31949,31949,0,33161,33161,0,-3.654895782
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,EAST MIDLANDS INTERNATIONAL,19455,19417,38,20760,20760,0,-6.28612709
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,EXETER,28127,28127,0,17623,17623,0,59.60392761
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,FARNBOROUGH,0,0,0,1,0,1,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,GLASGOW,0,0,0,134,0,134,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,HUMBERSIDE,31993,31913,80,33689,33689,0,-5.034284115
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,INVERNESS,40,0,40,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,JERSEY,2024,2024,0,2367,2367,0,-14.49091721
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,KIRKWALL,39518,39482,36,44363,44177,186,-10.92126274
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,LEEDS BRADFORD,15481,15481,0,21560,21560,0,-28.19573212
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,MANCHESTER,104620,101985,2635,132341,130845,1496,-20.94664574
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,NEWCASTLE,18451,18451,0,22388,22388,0,-17.5853138
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,NORWICH,60852,60852,0,65777,65777,0,-7.487419605
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,PRESTWICK,98,0,98,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,SCATSTA,145094,0,145094,130769,0,130769,10.95443153
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,SOUTHAMPTON,45174,45160,14,55480,55480,0,-18.57606316
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,STORNOWAY,6350,6350,0,7113,7113,0,-10.72683811
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,SUMBURGH,63831,61605,2226,74913,68357,6556,-14.79316044
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ABERDEEN,WICK,14497,14497,0,16594,16539,55,-12.63709736
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ALDERNEY,BOURNEMOUTH,767,767,0,4630,4630,0,-83.43412781
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ALDERNEY,GUERNSEY,44510,44510,0,41909,41909,0,6.206304073
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ALDERNEY,JERSEY,444,444,0,843,843,0,-47.33095932
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ALDERNEY,SHOREHAM,0,0,0,106,106,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ALDERNEY,SOUTHAMPTON,29114,29114,0,29651,29651,0,-1.811068773
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,ANGLESEY (VALLEY),CARDIFF WALES,11846,11846,0,13471,13471,0,-12.06295013
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BARRA,BENBECULA,1529,1529,0,1656,1656,0,-7.669082165
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BARRA,GLASGOW,8703,8703,0,9066,9066,0,-4.0039711
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BARROW-IN-FURNESS,CARDIFF WALES,32,0,32,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),BIRMINGHAM,195383,195335,48,213847,213847,0,-8.634210587
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),BLACKPOOL,7943,7943,0,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),BRISTOL,79014,79014,0,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),CARDIFF WALES,32754,32754,0,40673,40673,0,-19.4699192
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),DONCASTER SHEFFIELD,23184,23184,0,31702,31702,0,-26.86896706
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),DUNDEE,10397,10397,0,5902,5902,0,76.16062164
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),EAST MIDLANDS INTERNATIONAL,162271,162271,0,128764,128764,0,26.02202415
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),EDINBURGH,119386,119386,0,126539,126539,0,-5.652802467
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),EXETER,22606,22606,0,30196,30196,0,-25.13578033
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),GLASGOW,100055,100055,0,104553,104553,0,-4.3021245
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),INVERNESS,19320,19320,0,22618,22618,0,-14.58130646
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),ISLE OF MAN,17662,17662,0,27351,27351,0,-35.42466354
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),JERSEY,1680,1680,0,5192,5192,0,-67.64252472
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),KENT INTERNATIONAL,962,0,962,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),LEEDS BRADFORD,78332,78332,0,76101,76051,50,2.931630373
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),LIVERPOOL,158172,158172,0,155876,155876,0,1.472965717
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),MANCHESTER,229875,229875,0,235998,235998,0,-2.594513416
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),NEWCASTLE,41878,41878,0,40449,40449,0,3.532843828
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),NEWQUAY,0,0,0,2615,2615,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),PRESTWICK,91672,91672,0,86330,86330,0,6.187883854
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST CITY (GEORGE BEST),SOUTHAMPTON,84051,84051,0,86399,86399,0,-2.717623949
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,BIGGIN HILL,0,0,0,16,0,16,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,BIRMINGHAM,130139,130054,85,155920,155860,60,-16.53476143
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,BLACKPOOL,26865,26865,0,42897,42601,296,-37.37324142
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,BRISTOL,163459,163459,0,211923,211923,0,-22.86868286
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,CARDIFF WALES,49806,49767,39,52283,52142,141,-4.737677574
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,EAST MIDLANDS INTERNATIONAL,94151,94151,0,121562,121562,0,-22.54898643
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,EDINBURGH,232121,232121,0,236927,236884,43,-2.0284729
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,GLASGOW,223844,223844,0,219623,219587,36,1.921929836
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,ISLE OF MAN,10570,10570,0,11634,11634,0,-9.145607948
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,JERSEY,9213,9213,0,341,0,341,2601.759521
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,LEEDS BRADFORD,87838,87838,0,104765,104765,0,-16.15711403
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,LIVERPOOL,397052,397052,0,394569,394524,45,0.629294217
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,MANCHESTER,121335,120960,375,156002,155450,552,-22.2221508
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,NEWCASTLE,192673,192593,80,205180,205143,37,-6.095623493
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BELFAST INTERNATIONAL,NEWQUAY,5013,5013,0,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BENBECULA,GLASGOW,24703,24703,0,25201,25201,0,-1.976112008
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BENBECULA,INVERNESS,0,0,0,18,18,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BENBECULA,STORNOWAY,6987,6987,0,7330,7330,0,-4.67939949
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIGGIN HILL,GUERNSEY,18,0,18,35,0,35,-48.57143021
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIGGIN HILL,LEEDS BRADFORD,0,0,0,20,0,20,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIGGIN HILL,MANCHESTER,0,0,0,18,0,18,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIGGIN HILL,NEWCASTLE,64,0,64,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIGGIN HILL,WICK,101,0,101,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,CARDIFF WALES,0,0,0,38,0,38,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,CITY OF DERRY (EGLINTON),67830,67830,0,12979,12979,0,422.6134644
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,DUNDEE,19067,19067,0,13029,13029,0,46.34277344
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,EDINBURGH,336150,335999,151,401147,401106,41,-16.20278931
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,GLASGOW,269411,269371,40,337132,336958,174,-20.08738327
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,GUERNSEY,32413,32139,274,30388,30320,68,6.663814545
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,INVERNESS,30348,30130,218,24947,24947,0,21.64989853
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,ISLE OF MAN,46932,46932,0,49456,49456,0,-5.103526592
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,JERSEY,58801,58801,0,60329,60329,0,-2.532778502
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,MANCHESTER,0,0,0,78,0,78,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,NEWCASTLE,16206,16176,30,22551,22488,63,-28.13622475
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,NEWQUAY,7924,7924,0,6829,6829,0,16.03455925
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,PRESTWICK,0,0,0,26,0,26,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BIRMINGHAM,WICK,0,0,0,216,0,216,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BLACKPOOL,CARDIFF WALES,53,0,53,29,0,29,82.75862122
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BLACKPOOL,CITY OF DERRY (EGLINTON),200,0,200,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BLACKPOOL,ISLE OF MAN,29673,29530,143,22560,22560,0,31.52925491
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BLACKPOOL,NORWICH,0,0,0,61,0,61,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BLACKPOOL,PLYMOUTH,0,0,0,93,0,93,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BLACKPOOL,SOUTH MARSTON,40,0,40,144,0,144,-72.22222137
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BLACKPOOL,SOUTHAMPTON,112,0,112,117,0,117,-4.273504257
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BOURNEMOUTH,EAST MIDLANDS INTERNATIONAL,61,0,61,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BOURNEMOUTH,EDINBURGH,88376,88376,0,19317,19317,0,357.5037537
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BOURNEMOUTH,GLASGOW,134,0,134,0,0,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BOURNEMOUTH,GUERNSEY,0,0,0,85,85,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BOURNEMOUTH,ISLE OF MAN,0,0,0,248,0,248,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BOURNEMOUTH,JERSEY,769,766,3,5869,4305,1564,-86.89725494
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BOURNEMOUTH,MANCHESTER,0,0,0,286,0,286,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BOURNEMOUTH,NEWCASTLE,0,0,0,286,0,286,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BOURNEMOUTH,PRESTWICK,34270,34270,0,128961,128961,0,-73.42607117
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BRISTOL,CITY OF DERRY (EGLINTON),0,0,0,31969,31969,0,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BRISTOL,DURHAM TEES VALLEY,0,0,0,28,0,28,
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BRISTOL,EAST MIDLANDS INTERNATIONAL,158,0,158,2,0,2,7800
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BRISTOL,EDINBURGH,235196,235196,0,249766,249766,0,-5.833460331
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BRISTOL,GLASGOW,212253,212253,0,220222,220123,99,-3.618621111
08/03/2010 14:19,2009,2008,B,Other Reporting Airports,BRISTOL,GUERNSEY,26976,26976,0,27552,27552,0,-2.090592384
