rundate,this_period,last_period,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
28/02/2008 17:39,2007,2006,London Area Airports,HEATHROW,MANCHESTER,973044,972612,432,1086918,1086906,12,-10.47677898
28/02/2008 17:39,2007,2006,London Area Airports,HEATHROW,NEWCASTLE,495366,495366,0,478505,478505,0,3.523683071
28/02/2008 17:39,2007,2006,London Area Airports,HEATHROW,NOTTINGHAM EAST MIDLANDS INT'L,0,0,0,6,0,6,
28/02/2008 17:39,2007,2006,London Area Airports,LONDON CITY,BELFAST CITY (GEORGE BEST),14482,14482,0,0,0,0,
28/02/2008 17:39,2007,2006,London Area Airports,LONDON CITY,DUNDEE,48991,48991,0,50015,50015,0,-2.047385693
28/02/2008 17:39,2007,2006,London Area Airports,LONDON CITY,EDINBURGH,353874,353874,0,313934,313934,0,12.72241974
28/02/2008 17:39,2007,2006,London Area Airports,LONDON CITY,GLASGOW,78079,78079,0,0,0,0,
28/02/2008 17:39,2007,2006,London Area Airports,LONDON CITY,ISLE OF MAN,65343,65343,0,65200,65200,0,0.219325155
28/02/2008 17:39,2007,2006,London Area Airports,LONDON CITY,JERSEY,16476,16476,0,16034,16034,0,2.756642103
28/02/2008 17:39,2007,2006,London Area Airports,LONDON CITY,LIVERPOOL,12514,12514,0,47931,47931,0,-73.89163208
28/02/2008 17:39,2007,2006,London Area Airports,LONDON CITY,MANCHESTER,108562,108537,25,113310,113289,21,-4.190274239
28/02/2008 17:39,2007,2006,London Area Airports,LONDON CITY,NEWCASTLE,685,685,0,14575,14575,0,-95.3001709
28/02/2008 17:39,2007,2006,London Area Airports,LONDON CITY,SANDOWN,0,0,0,56,56,0,
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,ABERDEEN,149885,149819,66,148741,148741,0,0.769122183
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,BELFAST CITY (GEORGE BEST),35,0,35,0,0,0,
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,BELFAST INTERNATIONAL,360176,360176,0,366395,366395,0,-1.697348475
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,BLACKPOOL,164,0,164,136,0,136,20.58823586
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,BOURNEMOUTH,44,0,44,0,0,0,
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,CARDIFF WALES,591,0,591,71,0,71,732.3943481
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,COVENTRY,96,0,96,0,0,0,
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,DONCASTER SHEFFIELD,64,0,64,23,0,23,178.2608643
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,DURHAM TEES VALLEY,108,0,108,336,0,336,-67.85713959
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,EDINBURGH,429107,429087,20,443977,443977,0,-3.34927249
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,EXETER,87,0,87,0,0,0,
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,FARNBOROUGH,55,0,55,0,0,0,
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,GLASGOW,407691,407690,1,413876,413654,222,-1.494408965
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,INVERNESS,102251,102185,66,100492,100354,138,1.750388145
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,ISLE OF MAN,4181,4181,0,55554,55554,0,-92.47399139
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,JERSEY,33789,33773,16,3707,3707,0,811.4917603
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,LEEDS BRADFORD,0,0,0,14,0,14,
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,LIVERPOOL,395,0,395,154,0,154,156.4934998
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,MANCHESTER,319,0,319,599,0,599,-46.7445755
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,NEWCASTLE,131,0,131,219,0,219,-40.18264771
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,NEWQUAY,0,0,0,2623,2623,0,
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,PLYMOUTH,0,0,0,92,0,92,
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,PRESTWICK,0,0,0,17,0,17,
28/02/2008 17:39,2007,2006,London Area Airports,LUTON,WICK,152,0,152,0,0,0,
28/02/2008 17:39,2007,2006,London Area Airports,SOUTHEND,BLACKPOOL,87,0,87,0,0,0,
28/02/2008 17:39,2007,2006,London Area Airports,SOUTHEND,JERSEY,2747,2747,0,2913,2763,150,-5.698592663
28/02/2008 17:39,2007,2006,London Area Airports,SOUTHEND,MANCHESTER,0,0,0,67,0,67,
28/02/2008 17:39,2007,2006,London Area Airports,SOUTHEND,PLYMOUTH,0,0,0,49,0,49,
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,BELFAST CITY (GEORGE BEST),138228,138228,0,62001,62001,0,122.9447937
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,BELFAST INTERNATIONAL,372627,372627,0,373931,373931,0,-0.348727435
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,BIGGIN HILL,0,0,0,8,0,8,
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,BIRMINGHAM,0,0,0,135,135,0,
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,BLACKPOOL,43327,43269,58,121716,121689,27,-64.40319824
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,CARDIFF WALES,0,0,0,968,0,968,
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,CITY OF DERRY (EGLINTON),155488,155488,0,153785,153785,0,1.107390165
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,EDINBURGH,448745,448599,146,470164,469942,222,-4.555644512
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,EXETER,0,0,0,29,0,29,
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,GLASGOW,448049,447369,680,461556,461556,0,-2.92640543
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,GUERNSEY,35639,35639,0,30846,30846,0,15.53848171
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,INVERNESS,304,0,304,0,0,0,
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,ISLE OF MAN,56,0,56,140,140,0,-60
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,JERSEY,1983,0,1983,1693,0,1693,17.12935638
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,LIVERPOOL,28,0,28,3528,0,3528,-99.20635223
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,MANCHESTER,82854,82710,144,103699,103327,372,-20.10144806
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,NEWCASTLE,297882,297769,113,303682,303682,0,-1.909892559
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,NEWQUAY,97096,97096,0,101585,101585,0,-4.418959618
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,PRESTWICK,427062,427062,0,469623,469605,18,-9.062801361
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,SUMBURGH,2493,2493,0,69,69,0,3513.043457
28/02/2008 17:39,2007,2006,London Area Airports,STANSTED,WICK,0,0,0,34,0,34,
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,BELFAST CITY (GEORGE BEST),25650,25650,0,29916,29916,0,-14.25992775
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,BIRMINGHAM,151484,151484,0,77948,77948,0,94.33981323
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,BRISTOL,26692,26692,0,28686,28686,0,-6.951126099
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,CARDIFF WALES,0,0,0,1354,1354,0,
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,DURHAM TEES VALLEY,33434,33434,0,33710,33452,258,-0.818748116
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,EDINBURGH,0,0,0,10,0,10,
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,EXETER,24582,24582,0,3337,3337,0,636.6496582
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,FARNBOROUGH,74,0,74,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,HUMBERSIDE,32478,32478,0,29607,29607,0,9.697031021
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,ISLAY,20,20,0,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,JERSEY,1506,0,1506,1545,0,1545,-2.524271727
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,KIRKWALL,42806,42738,68,42228,42228,0,1.368760109
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,LEEDS BRADFORD,26685,26684,1,20895,20895,0,27.7099781
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,LIVERPOOL,46719,46719,0,17717,17717,0,163.6958923
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,LYNEHAM,0,0,0,5,0,5,
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,MANCHESTER,121609,121397,212,134665,134409,256,-9.695169449
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,NEWCASTLE,21826,21826,0,26707,26546,161,-18.27610779
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,NORWICH,65612,65573,39,68685,68685,0,-4.474048138
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,NOTTINGHAM EAST MIDLANDS INT'L,18833,18833,0,22525,22525,0,-16.3906765
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,SCATSTA,136972,0,136972,138439,0,138439,-1.059672475
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,SOUTHAMPTON,40328,40328,0,33176,33176,0,21.55775261
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,STORNOWAY,6750,6750,0,5371,5305,66,25.67492104
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,SUMBURGH,73317,68817,4500,68404,64680,3724,7.182328701
28/02/2008 17:39,2007,2006,Other UK Airports,ABERDEEN,WICK,14948,14793,155,12676,12610,66,17.92363548
28/02/2008 17:39,2007,2006,Other UK Airports,ALDERNEY,BOURNEMOUTH,6415,6415,0,6658,6658,0,-3.649744749
28/02/2008 17:39,2007,2006,Other UK Airports,ALDERNEY,GUERNSEY,41560,41560,0,35916,35916,0,15.71444511
28/02/2008 17:39,2007,2006,Other UK Airports,ALDERNEY,JERSEY,694,694,0,4530,4530,0,-84.67990875
28/02/2008 17:39,2007,2006,Other UK Airports,ALDERNEY,SHOREHAM,2076,2076,0,2653,2653,0,-21.74896431
28/02/2008 17:39,2007,2006,Other UK Airports,ALDERNEY,SOUTHAMPTON,28347,28347,0,27068,27068,0,4.725136757
28/02/2008 17:39,2007,2006,Other UK Airports,BARRA,BENBECULA,1721,1721,0,1731,1731,0,-0.577700734
28/02/2008 17:39,2007,2006,Other UK Airports,BARRA,GLASGOW,8706,8706,0,8077,8077,0,7.787544727
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),BIRMINGHAM,227454,227454,0,263934,263934,0,-13.82163715
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),BLACKPOOL,4,4,0,4840,4840,0,-99.9173584
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),BRISTOL,0,0,0,24923,24923,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),CARDIFF WALES,12417,12227,190,24,24,0,51637.5
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),DONCASTER SHEFFIELD,40904,40904,0,7259,7259,0,463.4935913
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),DUNDEE,5268,5268,0,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),EDINBURGH,106090,106090,0,108923,108923,0,-2.600919962
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),EXETER,34356,34356,0,38337,38337,0,-10.38422394
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),GLASGOW,99673,99638,35,116099,116033,66,-14.14826965
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),INVERNESS,24393,24393,0,903,903,0,2601.328857
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),ISLE OF MAN,27649,27649,0,23644,23644,0,16.93875885
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),JERSEY,5593,5593,0,6404,6372,32,-12.66396046
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),LEEDS BRADFORD,82644,82644,0,83741,83741,0,-1.309991479
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),LIVERPOOL,26192,26192,0,51424,51424,0,-49.06658554
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),MANCHESTER,237403,237403,0,243304,243304,0,-2.425360918
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),NEWCASTLE,37208,37208,0,27858,27858,0,33.56306839
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),NEWQUAY,1571,1571,0,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),NORWICH,0,0,0,708,708,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),NOTTINGHAM EAST MIDLANDS INT'L,11700,11700,0,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),PRESTWICK,11811,11811,0,26,0,26,45326.92188
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST CITY (GEORGE BEST),SOUTHAMPTON,100239,100239,0,97815,97815,0,2.478147507
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,BIRMINGHAM,189826,189826,0,176141,176141,0,7.769343853
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,BLACKPOOL,54757,54757,0,54392,54392,0,0.671054542
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,BOURNEMOUTH,0,0,0,52,0,52,
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,BRISTOL,234322,234322,0,242941,242941,0,-3.54777503
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,CARDIFF WALES,93543,93469,74,63791,63697,94,46.63980865
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,DONCASTER SHEFFIELD,57,0,57,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,EDINBURGH,295704,295517,187,314353,314247,106,-5.932502747
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,EXETER,0,0,0,53,0,53,
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,GLASGOW,293100,293072,28,310003,310003,0,-5.452528
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,GUERNSEY,211,0,211,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,INVERNESS,0,0,0,39801,39801,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,ISLE OF MAN,10642,10642,0,4959,4959,0,114.5997162
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,JERSEY,797,0,797,889,0,889,-10.34870625
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,LEEDS BRADFORD,107192,107192,0,112134,112134,0,-4.407227039
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,LIVERPOOL,459910,459910,0,475256,475256,0,-3.228996515
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,MANCHESTER,196006,196006,0,179718,179718,0,9.063087463
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,NEWCASTLE,224565,224565,0,230438,230438,0,-2.548624754
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,NORWICH,7,0,7,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BELFAST INTERNATIONAL,NOTTINGHAM EAST MIDLANDS INT'L,159902,159902,0,165989,165989,0,-3.667110443
28/02/2008 17:39,2007,2006,Other UK Airports,BENBECULA,GLASGOW,24286,24286,0,22582,22582,0,7.545833111
28/02/2008 17:39,2007,2006,Other UK Airports,BENBECULA,INVERNESS,1404,1404,0,1071,1071,0,31.09243774
28/02/2008 17:39,2007,2006,Other UK Airports,BENBECULA,STORNOWAY,8249,8249,0,8698,8698,0,-5.162106037
28/02/2008 17:39,2007,2006,Other UK Airports,BIGGIN HILL,EDINBURGH,0,0,0,12,0,12,
28/02/2008 17:39,2007,2006,Other UK Airports,BIGGIN HILL,INVERNESS,256,0,256,12,0,12,2033.333374
28/02/2008 17:39,2007,2006,Other UK Airports,BIGGIN HILL,ISLE OF MAN,77,0,77,37,0,37,108.1081085
28/02/2008 17:39,2007,2006,Other UK Airports,BIGGIN HILL,WICK,65,0,65,100,0,100,-35
28/02/2008 17:39,2007,2006,Other UK Airports,BIRMINGHAM,DUNDEE,9017,9017,0,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BIRMINGHAM,EDINBURGH,435275,435275,0,495309,494741,568,-12.12051487
28/02/2008 17:39,2007,2006,Other UK Airports,BIRMINGHAM,GLASGOW,347002,346656,346,326470,325912,558,6.289092541
28/02/2008 17:39,2007,2006,Other UK Airports,BIRMINGHAM,GUERNSEY,30384,30281,103,47086,47086,0,-35.47126389
28/02/2008 17:39,2007,2006,Other UK Airports,BIRMINGHAM,INVERNESS,15092,15092,0,18216,18107,109,-17.14975929
28/02/2008 17:39,2007,2006,Other UK Airports,BIRMINGHAM,ISLE OF MAN,53165,53165,0,56072,56072,0,-5.184405804
28/02/2008 17:39,2007,2006,Other UK Airports,BIRMINGHAM,JERSEY,60792,60534,258,37930,37822,108,60.274189
28/02/2008 17:39,2007,2006,Other UK Airports,BIRMINGHAM,KINLOSS,0,0,0,109,0,109,
28/02/2008 17:39,2007,2006,Other UK Airports,BIRMINGHAM,NEWCASTLE,24169,24169,0,25189,25189,0,-4.049386501
28/02/2008 17:39,2007,2006,Other UK Airports,BIRMINGHAM,SOUTHAMPTON,0,0,0,40,40,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BLACKPOOL,ISLE OF MAN,21472,21472,0,17134,16988,146,25.3180809
28/02/2008 17:39,2007,2006,Other UK Airports,BLACKPOOL,JERSEY,30,0,30,105,0,105,-71.42857361
28/02/2008 17:39,2007,2006,Other UK Airports,BLACKPOOL,NEWCASTLE,177,0,177,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BLACKPOOL,SOUTH MARSTON,0,0,0,23,0,23,
28/02/2008 17:39,2007,2006,Other UK Airports,BLACKPOOL,SOUTHAMPTON,30,0,30,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BOURNEMOUTH,BRISTOL,57,0,57,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BOURNEMOUTH,GUERNSEY,2072,2072,0,1440,1209,231,43.88888931
28/02/2008 17:39,2007,2006,Other UK Airports,BOURNEMOUTH,INVERNESS,154,0,154,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BOURNEMOUTH,ISLE OF MAN,248,0,248,258,0,258,-3.875968933
28/02/2008 17:39,2007,2006,Other UK Airports,BOURNEMOUTH,JERSEY,6918,3811,3107,7134,4675,2459,-3.027754307
28/02/2008 17:39,2007,2006,Other UK Airports,BOURNEMOUTH,LIVERPOOL,0,0,0,78,0,78,
28/02/2008 17:39,2007,2006,Other UK Airports,BOURNEMOUTH,MANCHESTER,35,0,35,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BOURNEMOUTH,PRESTWICK,94118,94118,0,93294,93294,0,0.883229375
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,CARDIFF WALES,19,18,1,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,CITY OF DERRY (EGLINTON),7190,7190,0,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,DUNDEE,0,0,0,2,2,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,DURHAM TEES VALLEY,37,0,37,3288,3288,0,-98.87469482
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,EDINBURGH,260591,260591,0,318169,318169,0,-18.09667206
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,GLASGOW,243065,243065,0,279870,279870,0,-13.15074825
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,GUERNSEY,30952,30952,0,28783,28783,0,7.535697937
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,HUMBERSIDE,87,0,87,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,INVERNESS,82123,82123,0,82487,82487,0,-0.441281646
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,ISLE OF MAN,10680,10680,0,11577,11577,0,-7.748121262
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,ISLES OF SCILLY (ST.MARYS),4510,4510,0,4673,4673,0,-3.488123178
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,JERSEY,39729,39536,193,42418,42418,0,-6.339290142
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,LANDS END (ST JUST),27,27,0,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,LEEDS BRADFORD,36910,36910,0,33449,33449,0,10.34709549
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,MANCHESTER,32483,32483,0,33006,33006,0,-1.584560394
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,NEWCASTLE,246808,246764,44,246253,246253,0,0.225377962
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,NEWQUAY,14867,14867,0,8619,8619,0,72.49100494
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,NORWICH,450,450,0,13043,13043,0,-96.54987335
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,PLYMOUTH,6653,6653,0,7951,7951,0,-16.32499123
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,PRESTWICK,0,0,0,22,0,22,
28/02/2008 17:39,2007,2006,Other UK Airports,BRISTOL,WICK,0,0,0,7,0,7,
28/02/2008 17:39,2007,2006,Other UK Airports,CAMBRIDGE,NEWQUAY,80,0,80,0,0,0,
28/02/2008 17:39,2007,2006,Other UK Airports,CAMBRIDGE,PLYMOUTH,100,0,100,0,0,0,
