rundate,this_period,last_period,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
05/03/2007 13:30,2006,2005,London Area Airports,GATWICK,MANCHESTER,472942,471978,964,479993,478063,1930,-1.468979716
05/03/2007 13:30,2006,2005,London Area Airports,GATWICK,NEWCASTLE,216544,216470,74,220687,220585,102,-1.877319455
05/03/2007 13:30,2006,2005,London Area Airports,GATWICK,NEWQUAY,43124,43124,0,40302,40177,125,7.002133846
05/03/2007 13:30,2006,2005,London Area Airports,GATWICK,PLYMOUTH,68742,68742,0,65984,65984,0,4.179800987
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,ABERDEEN,673228,673228,0,664018,664018,0,1.387010574
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,BELFAST CITY,665656,665656,0,730989,730989,0,-8.937617302
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,BRIZE NORTON,8,0,8,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,CARDIFF WALES,33,0,33,144,0,144,-77.08333588
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,DURHAM TEES VALLEY,110803,110803,0,152508,152508,0,-27.34610558
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,EDINBURGH,1495042,1495034,8,1660261,1659781,480,-9.951387405
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,GLASGOW,1284469,1284414,55,1427065,1427065,0,-9.992257118
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,INVERNESS,50952,50940,12,65745,65745,0,-22.5005703
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,LEEDS BRADFORD,147992,147992,0,178988,178988,0,-17.31736183
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,LIVERPOOL,0,0,0,127,0,127,
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,LUTON,0,0,0,13,0,13,
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,MANCHESTER,1086918,1086906,12,1265160,1265126,34,-14.0884943
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,NEWCASTLE,478505,478505,0,527579,527574,5,-9.301734924
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,NOTTINGHAM EAST MIDLANDS INT'L,6,0,6,63,0,63,-90.47618866
05/03/2007 13:30,2006,2005,London Area Airports,HEATHROW,PRESTWICK,0,0,0,31,0,31,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,ABERDEEN,0,0,0,23,0,23,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,BELFAST CITY,0,0,0,448,448,0,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,BLACKPOOL,0,0,0,20,0,20,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,BOURNEMOUTH,0,0,0,36,0,36,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,BRISTOL,0,0,0,32,0,32,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,CARDIFF WALES,0,0,0,23,0,23,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,COVENTRY,0,0,0,10,0,10,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,DUNDEE,50015,50015,0,46832,46832,0,6.796634674
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,DURHAM TEES VALLEY,0,0,0,34,12,22,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,EDINBURGH,313934,313934,0,236644,236590,54,32.66087341
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,EXETER,0,0,0,49,0,49,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,GLASGOW,24,0,24,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,GLOUCESTERSHIRE,0,0,0,37,0,37,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,ISLE OF MAN,65200,65200,0,60387,60387,0,7.970258713
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,JERSEY,16034,16034,0,43081,43081,0,-62.78173828
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,LEEDS BRADFORD,0,0,0,6632,6575,57,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,LIVERPOOL,47931,47931,0,72251,72248,3,-33.66043472
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,LUTON,0,0,0,69,69,0,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,MANCHESTER,113310,113289,21,115105,115105,0,-1.559445739
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,NEWCASTLE,14575,14575,0,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,NOTTINGHAM EAST MIDLANDS INT'L,0,0,0,26,0,26,
05/03/2007 13:30,2006,2005,London Area Airports,LONDON CITY,SANDOWN,56,56,0,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,ABERDEEN,148741,148741,0,156719,156719,0,-5.090640068
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,BELFAST CITY,0,0,0,107,0,107,
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,BELFAST INTERNATIONAL,366395,366395,0,382095,382083,12,-4.108925819
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,BLACKPOOL,136,0,136,78,0,78,74.35897064
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,CARDIFF WALES,71,0,71,1571,0,1571,-95.48058319
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,DONCASTER SHEFFIELD,23,0,23,23,0,23,0
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,DURHAM TEES VALLEY,336,0,336,101,0,101,232.6732635
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,EDINBURGH,443996,443977,19,475882,475576,306,-6.700400352
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,EXETER,71,0,71,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,GLASGOW,413876,413654,222,451679,451580,99,-8.369439125
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,GUERNSEY,0,0,0,34,34,0,
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,HUMBERSIDE,0,0,0,30,0,30,
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,INVERNESS,100492,100354,138,102359,102347,12,-1.823972464
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,ISLE OF MAN,55554,55554,0,31419,31419,0,76.8165741
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,JERSEY,3707,3707,0,3283,3139,144,12.91501713
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,KENT INTERNATIONAL,0,0,0,14,0,14,
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,LEEDS BRADFORD,14,0,14,83,0,83,-83.13253021
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,LIVERPOOL,154,0,154,26,0,26,492.3076782
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,MANCHESTER,599,0,599,343,77,266,74.63556671
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,NEWCASTLE,299,0,299,191,0,191,56.54450226
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,NEWQUAY,2623,2623,0,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,NOTTINGHAM EAST MIDLANDS INT'L,0,0,0,55,0,55,
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,PLYMOUTH,92,0,92,81,0,81,13.58024693
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,PRESTWICK,17,0,17,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,LUTON,SUMBURGH,0,0,0,147,0,147,
05/03/2007 13:30,2006,2005,London Area Airports,SOUTHEND,CARDIFF WALES,0,0,0,200,0,200,
05/03/2007 13:30,2006,2005,London Area Airports,SOUTHEND,JERSEY,2913,2763,150,2911,2911,0,0.068704911
05/03/2007 13:30,2006,2005,London Area Airports,SOUTHEND,MANCHESTER,67,0,67,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,SOUTHEND,PLYMOUTH,49,0,49,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,BELFAST CITY,62001,62001,0,55,0,55,112629.0938
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,BELFAST INTERNATIONAL,373931,373931,0,391027,391006,21,-4.372076511
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,BIGGIN HILL,8,0,8,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,BIRMINGHAM,135,135,0,9,0,9,1400
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,BLACKPOOL,121716,121689,27,130768,130768,0,-6.92218256
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,CARDIFF WALES,992,0,992,1100,0,1100,-9.818181992
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,CITY OF DERRY (EGLINTON),153785,153785,0,106390,106390,0,44.54835892
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,DONCASTER SHEFFIELD,0,0,0,12,0,12,
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,EDINBURGH,470164,469942,222,520628,519913,715,-9.692909241
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,EXETER,75,0,75,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,GLASGOW,461556,461556,0,436393,436325,68,5.766132832
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,GUERNSEY,30846,30846,0,33599,33599,0,-8.193696022
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,ISLE OF MAN,140,140,0,12948,12948,0,-98.91875458
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,JERSEY,19398,17657,1741,1720,0,1720,1027.790649
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,LIVERPOOL,3620,0,3620,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,MANCHESTER,103699,103327,372,22066,21354,712,369.9492493
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,NEWCASTLE,303682,303682,0,319406,318760,646,-4.922888279
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,NEWQUAY,101585,101585,0,183847,183828,19,-44.74481583
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,NOTTINGHAM EAST MIDLANDS INT'L,0,0,0,22,0,22,
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,PRESTWICK,469623,469605,18,504844,504844,0,-6.976610661
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,SUMBURGH,69,69,0,0,0,0,
05/03/2007 13:30,2006,2005,London Area Airports,STANSTED,WICK,34,0,34,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,BELFAST CITY,29916,29916,0,24154,24154,0,23.85526276
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,BELFAST INTERNATIONAL,0,0,0,2506,2506,0,
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,BIRMINGHAM,77948,77948,0,60538,60538,0,28.75879669
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,BLACKPOOL,0,0,0,1707,1707,0,
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,BRISTOL,28686,28686,0,19535,19535,0,46.84412766
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,CARDIFF WALES,1354,1354,0,13658,13658,0,-90.08639526
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,DURHAM TEES VALLEY,33710,33452,258,24301,24301,0,38.71857071
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,EDINBURGH,10,0,10,13,13,0,-23.07692337
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,EXETER,3337,3337,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,GLASGOW,0,0,0,1131,1131,0,
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,HUMBERSIDE,29607,29607,0,29917,29917,0,-1.036200166
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,INVERNESS,0,0,0,1,1,0,
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,JERSEY,1545,0,1545,1622,0,1622,-4.747225761
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,KIRKWALL,42228,42228,0,39119,39119,0,7.947544575
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,LEEDS BRADFORD,20895,20895,0,16637,16637,0,25.59355736
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,LIVERPOOL,17717,17717,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,LYNEHAM,5,0,5,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,MANCHESTER,134665,134409,256,119370,119370,0,12.81310177
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,NEWCASTLE,26707,26546,161,21152,21152,0,26.26229286
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,NEWQUAY,0,0,0,9,0,9,
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,NORWICH,68685,68685,0,57551,57551,0,19.3463192
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,NOTTINGHAM EAST MIDLANDS INT'L,22525,22525,0,21163,21163,0,6.435760498
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,SCATSTA,138439,0,138439,129898,0,129898,6.575159073
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,SOUTHAMPTON,33176,33176,0,29968,29968,0,10.70475197
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,STORNOWAY,5371,5305,66,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,SUMBURGH,68781,64680,4101,64286,63004,1282,6.992191315
05/03/2007 13:30,2006,2005,Other UK Airports,ABERDEEN,WICK,12724,12610,114,10051,9863,188,26.59436798
05/03/2007 13:30,2006,2005,Other UK Airports,ALDERNEY,GUERNSEY,28474,28474,0,28083,28083,0,1.39230144
05/03/2007 13:30,2006,2005,Other UK Airports,ALDERNEY,JERSEY,0,0,0,54,54,0,
05/03/2007 13:30,2006,2005,Other UK Airports,ALDERNEY,SOUTHAMPTON,27068,27068,0,25870,25870,0,4.6308465
05/03/2007 13:30,2006,2005,Other UK Airports,BARRA,BENBECULA,1731,1731,0,2042,2042,0,-15.23016644
05/03/2007 13:30,2006,2005,Other UK Airports,BARRA,GLASGOW,8077,8077,0,7424,7424,0,8.795797348
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,BIRMINGHAM,263934,263934,0,292097,292059,38,-9.641659737
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,BLACKPOOL,4840,4840,0,8909,8909,0,-45.67291641
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,BRISTOL,24923,24923,0,62641,62641,0,-60.21295929
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,CARDIFF WALES,24,24,0,83,17,66,-71.08433533
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,DONCASTER SHEFFIELD,7259,7259,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,EDINBURGH,108923,108923,0,113136,113136,0,-3.723836899
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,EXETER,38337,38337,0,39545,39545,0,-3.05474782
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,FARNBOROUGH,0,0,0,19,0,19,
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,GLASGOW,116099,116033,66,124583,124505,78,-6.809917927
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,INVERNESS,903,903,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,ISLE OF MAN,23644,23644,0,26739,26739,0,-11.57485294
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,JERSEY,6404,6372,32,7181,7181,0,-10.82021999
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,LEEDS BRADFORD,83741,83741,0,96428,96428,0,-13.15696716
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,LIVERPOOL,51424,51424,0,110334,110334,0,-53.39242554
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,MANCHESTER,243304,243304,0,129209,129138,71,88.30267334
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,NEWCASTLE,27858,27858,0,76578,76578,0,-63.62140656
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,NORTHOLT,0,0,0,13,0,13,
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,NORWICH,708,708,0,27397,27397,0,-97.41577911
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,PRESTWICK,26,0,26,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST CITY,SOUTHAMPTON,97815,97815,0,111644,111644,0,-12.386693
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,BIRMINGHAM,176141,176141,0,125410,125203,207,40.45211792
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,BLACKPOOL,54392,54392,0,4955,4955,0,997.7194824
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,BOURNEMOUTH,52,0,52,27192,27016,176,-99.80876923
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,BRISTOL,242941,242941,0,233607,233607,0,3.995599508
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,CARDIFF WALES,63791,63697,94,42844,42844,0,48.8913269
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,DURHAM TEES VALLEY,0,0,0,6598,6598,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,EDINBURGH,314353,314247,106,326040,325847,193,-3.5845294
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,EXETER,53,0,53,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,GLASGOW,310003,310003,0,333294,333250,44,-6.988124371
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,INVERNESS,39801,39801,0,29228,29202,26,36.17421722
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,ISLE OF MAN,4959,4959,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,JERSEY,889,0,889,1435,0,1435,-38.04878235
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,KENT INTERNATIONAL,0,0,0,4563,4563,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,LEEDS BRADFORD,112134,112134,0,96055,96055,0,16.73936844
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,LIVERPOOL,475256,475256,0,524805,524805,0,-9.441411972
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,MANCHESTER,179718,179718,0,173329,173329,0,3.686053753
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,NEWCASTLE,230438,230438,0,199277,199251,26,15.63702774
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,NEWQUAY,0,0,0,11,0,11,
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,NORTHOLT,0,0,0,9,0,9,
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,NOTTINGHAM EAST MIDLANDS INT'L,165989,165989,0,165297,165205,92,0.418640375
05/03/2007 13:30,2006,2005,Other UK Airports,BELFAST INTERNATIONAL,PRESTWICK,0,0,0,20,0,20,
05/03/2007 13:30,2006,2005,Other UK Airports,BENBECULA,GLASGOW,22582,22582,0,20986,20986,0,7.605070114
05/03/2007 13:30,2006,2005,Other UK Airports,BENBECULA,INVERNESS,1071,1071,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BENBECULA,STORNOWAY,8698,8698,0,9011,9011,0,-3.473532438
05/03/2007 13:30,2006,2005,Other UK Airports,BIGGIN HILL,EDINBURGH,0,0,0,17,17,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BIGGIN HILL,JERSEY,0,0,0,24,24,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BIGGIN HILL,LYDD,0,0,0,29,0,29,
05/03/2007 13:30,2006,2005,Other UK Airports,BIRMINGHAM,BRISTOL,0,0,0,106,0,106,
05/03/2007 13:30,2006,2005,Other UK Airports,BIRMINGHAM,CITY OF DERRY (EGLINTON),0,0,0,9172,9172,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BIRMINGHAM,EDINBURGH,495309,494741,568,471139,470333,806,5.130120754
05/03/2007 13:30,2006,2005,Other UK Airports,BIRMINGHAM,GLASGOW,326470,325912,558,324281,323492,789,0.675031841
05/03/2007 13:30,2006,2005,Other UK Airports,BIRMINGHAM,GUERNSEY,47127,47086,41,50831,50705,126,-7.286891937
05/03/2007 13:30,2006,2005,Other UK Airports,BIRMINGHAM,INVERNESS,18216,18107,109,15309,15309,0,18.98883057
05/03/2007 13:30,2006,2005,Other UK Airports,BIRMINGHAM,ISLE OF MAN,56072,56072,0,63923,63923,0,-12.2819643
05/03/2007 13:30,2006,2005,Other UK Airports,BIRMINGHAM,JERSEY,37930,37822,108,58320,56766,1554,-34.96227646
05/03/2007 13:30,2006,2005,Other UK Airports,BIRMINGHAM,KINLOSS,109,0,109,101,0,101,7.920792103
05/03/2007 13:30,2006,2005,Other UK Airports,BIRMINGHAM,NEWCASTLE,25189,25189,0,25333,24893,440,-0.568428516
05/03/2007 13:30,2006,2005,Other UK Airports,BIRMINGHAM,NEWQUAY,0,0,0,21770,21770,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BIRMINGHAM,SOUTHAMPTON,40,40,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BLACKPOOL,CARDIFF WALES,0,0,0,592,0,592,
05/03/2007 13:30,2006,2005,Other UK Airports,BLACKPOOL,CITY OF DERRY (EGLINTON),0,0,0,46,0,46,
05/03/2007 13:30,2006,2005,Other UK Airports,BLACKPOOL,ISLE OF MAN,17134,16988,146,16588,16588,0,3.291536093
05/03/2007 13:30,2006,2005,Other UK Airports,BLACKPOOL,JERSEY,105,0,105,153,0,153,-31.37254906
05/03/2007 13:30,2006,2005,Other UK Airports,BLACKPOOL,SOUTH MARSTON,23,0,23,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BOURNEMOUTH,GUERNSEY,231,0,231,130,130,0,77.69230652
05/03/2007 13:30,2006,2005,Other UK Airports,BOURNEMOUTH,INVERNESS,0,0,0,246,0,246,
05/03/2007 13:30,2006,2005,Other UK Airports,BOURNEMOUTH,ISLE OF MAN,258,0,258,492,0,492,-47.56097412
05/03/2007 13:30,2006,2005,Other UK Airports,BOURNEMOUTH,JERSEY,2459,0,2459,3407,136,3271,-27.82506561
05/03/2007 13:30,2006,2005,Other UK Airports,BOURNEMOUTH,LIVERPOOL,78,0,78,34,0,34,129.4117584
05/03/2007 13:30,2006,2005,Other UK Airports,BOURNEMOUTH,PRESTWICK,93294,93294,0,97539,97539,0,-4.352105141
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,CARDIFF WALES,0,0,0,109,109,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,DUNDEE,2,2,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,DURHAM TEES VALLEY,3288,3288,0,1625,1625,0,102.3384628
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,EDINBURGH,318169,318169,0,329745,329745,0,-3.510591507
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,GLASGOW,279870,279870,0,299271,299271,0,-6.482753277
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,GUERNSEY,28783,28783,0,28290,28290,0,1.742665291
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,INVERNESS,82487,82487,0,41298,41298,0,99.7360611
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,ISLE OF MAN,11577,11577,0,13070,12999,71,-11.42310619
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,ISLES OF SCILLY (ST.MARYS),4673,4673,0,4638,4638,0,0.754635632
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,JERSEY,42418,42418,0,34085,34085,0,24.44770432
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,LEEDS BRADFORD,33449,33449,0,26393,26385,8,26.73436165
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,MANCHESTER,33006,33006,0,44520,44272,248,-25.86253357
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,NEWCASTLE,246253,246253,0,252970,252957,13,-2.655255556
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,NEWQUAY,8619,8619,0,11052,11052,0,-22.01411438
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,NORWICH,13043,13043,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,PLYMOUTH,7951,7951,0,12951,12951,0,-38.60705566
