"apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"1","GATWICK","ABERDEEN",21.4946,0,6
"2","GATWICK","BELFAST CITY (GEORGE BEST)",20.0801,0,9
"3","GATWICK","BELFAST INTERNATIONAL",38.3674,0,10
"4","GATWICK","BIRMINGHAM",0.005,0,13
"5","GATWICK","BLACKPOOL",0,0,14
"6","GATWICK","BOURNEMOUTH",0,0,15
"7","GATWICK","CARDIFF WALES",0.0105,0,19
"8","GATWICK","DURHAM TEES VALLEY",0.1028,0,25
"9","GATWICK","EDINBURGH",74.8309,0,28
"10","GATWICK","EXETER",9e-04,0,29
"11","GATWICK","GLASGOW",57.0656,0,33
"12","GATWICK","GUERNSEY",34.2826,0,35
"13","GATWICK","HUMBERSIDE",0.0045,0,36
"14","GATWICK","INVERNESS",22.155,0,37
"15","GATWICK","ISLE OF MAN",14.4346,0,38
"16","GATWICK","JERSEY",52.5156,0,40
"17","GATWICK","KIRKWALL",0.0211,0,42
"18","GATWICK","LIVERPOOL",0.2399,0,46
"19","GATWICK","MANCHESTER",41.435,0,48
"20","GATWICK","NEWCASTLE",10.9649,0,49
"21","GATWICK","NEWQUAY",7.3927,0,50
"22","GATWICK","NOTTINGHAM EAST MIDLANDS INT'L",0.004,0,52
"23","GATWICK","PLYMOUTH",6.778,0,56
"24","GATWICK","SOUTHEND",0.002,0,4
"25","HEATHROW","ABERDEEN",65.8984,1,6
"26","HEATHROW","BELFAST CITY (GEORGE BEST)",62.6218,1,9
"27","HEATHROW","BRIZE NORTON",0,1,57
"28","HEATHROW","CARDIFF WALES",0,1,19
"29","HEATHROW","DURHAM TEES VALLEY",8.8223,1,25
"30","HEATHROW","EDINBURGH",143.6598,1,28
"31","HEATHROW","GLASGOW",120.7127,1,33
"32","HEATHROW","INVERNESS",5.3549,1,37
"33","HEATHROW","JERSEY",7.7574,1,40
"34","HEATHROW","LEEDS BRADFORD",13.6952,1,44
"35","HEATHROW","LIVERPOOL",0.0066,1,46
"36","HEATHROW","LUTON",2e-04,1,3
"37","HEATHROW","MANCHESTER",97.3044,1,48
"38","HEATHROW","NEWCASTLE",49.5366,1,49
"39","HEATHROW","NOTTINGHAM EAST MIDLANDS INT'L",0,1,52
"40","LONDON CITY","BELFAST CITY (GEORGE BEST)",1.4482,2,9
"41","LONDON CITY","DUNDEE",4.8991,2,23
"42","LONDON CITY","EDINBURGH",35.3874,2,28
"43","LONDON CITY","GLASGOW",7.8079,2,33
"44","LONDON CITY","ISLE OF MAN",6.5343,2,38
"45","LONDON CITY","JERSEY",1.6476,2,40
"46","LONDON CITY","LIVERPOOL",1.2514,2,46
"47","LONDON CITY","MANCHESTER",10.8562,2,48
"48","LONDON CITY","NEWCASTLE",0.0685,2,49
"49","LONDON CITY","SANDOWN",0,2,58
"50","LUTON","ABERDEEN",14.9885,3,6
