"apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"1","GATWICK","ABERDEEN",21.7287,0,6
"2","GATWICK","BELFAST CITY",20.7748,0,9
"3","GATWICK","BELFAST INTERNATIONAL",35.5023,0,10
"4","GATWICK","BRISTOL",5e-04,0,17
"5","GATWICK","CARDIFF WALES",0.009,0,20
"6","GATWICK","DURHAM TEES VALLEY",0.6606,0,25
"7","GATWICK","EDINBURGH",75.3793,0,27
"8","GATWICK","GLASGOW",37.2263,0,32
"9","GATWICK","GUERNSEY",34.7934,0,34
"10","GATWICK","INVERNESS",23.5041,0,36
"11","GATWICK","ISLE OF MAN",11.411,0,37
"12","GATWICK","JERSEY",52.1328,0,39
"13","GATWICK","LIVERPOOL",0.0648,0,46
"14","GATWICK","MANCHESTER",47.9993,0,47
"15","GATWICK","NEWCASTLE",22.0687,0,48
"16","GATWICK","NEWQUAY",4.0302,0,49
"17","GATWICK","NOTTINGHAM EAST MIDLANDS INT'L",0,0,52
"18","GATWICK","PLYMOUTH",6.5984,0,58
"19","GATWICK","WICK",0,0,59
"20","HEATHROW","ABERDEEN",66.4018,1,6
"21","HEATHROW","BELFAST CITY",73.0989,1,9
"22","HEATHROW","CARDIFF WALES",0.0144,1,20
"23","HEATHROW","DURHAM TEES VALLEY",15.2508,1,25
"24","HEATHROW","EDINBURGH",166.0261,1,27
"25","HEATHROW","EXETER",0,1,28
"26","HEATHROW","FAIRFORD",0,1,60
"27","HEATHROW","GLASGOW",142.7065,1,32
"28","HEATHROW","INVERNESS",6.5745,1,36
"29","HEATHROW","LEEDS BRADFORD",17.8988,1,43
"30","HEATHROW","LIVERPOOL",0.0127,1,46
"31","HEATHROW","LUTON",0.0013,1,3
"32","HEATHROW","MANCHESTER",126.516,1,47
"33","HEATHROW","NEWCASTLE",52.7579,1,48
"34","HEATHROW","NOTTINGHAM EAST MIDLANDS INT'L",0.0063,1,52
"35","HEATHROW","PRESTWICK",0.0031,1,61
"36","HEATHROW","WICK",0,1,59
"37","LONDON CITY","ABERDEEN",0.0023,2,6
"38","LONDON CITY","BELFAST CITY",0.0448,2,9
"39","LONDON CITY","BLACKPOOL",0.002,2,15
"40","LONDON CITY","BOURNEMOUTH",0.0036,2,16
"41","LONDON CITY","BRISTOL",0.0032,2,17
"42","LONDON CITY","CARDIFF WALES",0.0023,2,20
"43","LONDON CITY","COVENTRY",0.001,2,22
"44","LONDON CITY","DUNDEE",4.6832,2,24
"45","LONDON CITY","DURHAM TEES VALLEY",0.0034,2,25
"46","LONDON CITY","EDINBURGH",23.6644,2,27
"47","LONDON CITY","EXETER",0.0049,2,28
"48","LONDON CITY","GLOUCESTERSHIRE",0.0037,2,33
"49","LONDON CITY","ISLE OF MAN",6.0387,2,37
"50","LONDON CITY","JERSEY",4.3081,2,39
"51","LONDON CITY","LEEDS BRADFORD",0.6632,2,43
"52","LONDON CITY","LIVERPOOL",7.2251,2,46
"53","LONDON CITY","LUTON",0.0069,2,3
"54","LONDON CITY","MANCHESTER",11.5105,2,47
"55","LONDON CITY","NOTTINGHAM EAST MIDLANDS INT'L",0.0026,2,52
"56","LONDON CITY","SWANSEA",0,2,62
"57","LUTON","ABERDEEN",15.6719,3,6
"58","LUTON","BELFAST CITY",0.0107,3,9
"59","LUTON","BELFAST INTERNATIONAL",38.2095,3,10
"60","LUTON","BLACKPOOL",0.0078,3,15
"61","LUTON","CARDIFF WALES",0.1571,3,20
"62","LUTON","DONCASTER SHEFFIELD",0.0023,3,23
"63","LUTON","DURHAM TEES VALLEY",0.0101,3,25
"64","LUTON","EDINBURGH",47.5882,3,27
"65","LUTON","GLASGOW",45.1679,3,32
"66","LUTON","GUERNSEY",0.0034,3,34
"67","LUTON","HUMBERSIDE",0.003,3,35
"68","LUTON","INVERNESS",10.2359,3,36
"69","LUTON","ISLE OF MAN",3.1419,3,37
"70","LUTON","JERSEY",0.3283,3,39
"71","LUTON","KENT INTERNATIONAL",0.0014,3,40
"72","LUTON","LEEDS BRADFORD",0.0083,3,43
"73","LUTON","LIVERPOOL",0.0026,3,46
"74","LUTON","MANCHESTER",0.0343,3,47
"75","LUTON","NEWCASTLE",0.0191,3,48
"76","LUTON","NOTTINGHAM EAST MIDLANDS INT'L",0.0055,3,52
"77","LUTON","PLYMOUTH",0.0081,3,58
"78","LUTON","SUMBURGH",0.0147,3,57
"79","LUTON","WICK",0,3,59
"80","SOUTHEND","CARDIFF WALES",0.02,4,20
"81","SOUTHEND","JERSEY",0.2911,4,39
"82","STANSTED","BELFAST CITY",0.0055,5,9
"83","STANSTED","BELFAST INTERNATIONAL",39.1027,5,10
"84","STANSTED","BIRMINGHAM",9e-04,5,14
"85","STANSTED","BLACKPOOL",13.0768,5,15
"86","STANSTED","CARDIFF WALES",0.11,5,20
"87","STANSTED","CITY OF DERRY (EGLINTON)",10.639,5,21
"88","STANSTED","DONCASTER SHEFFIELD",0.0012,5,23
"89","STANSTED","DURHAM TEES VALLEY",0,5,25
"90","STANSTED","EDINBURGH",52.0628,5,27
"91","STANSTED","EXETER",0,5,28
"92","STANSTED","GLASGOW",43.6393,5,32
"93","STANSTED","GUERNSEY",3.3599,5,34
"94","STANSTED","INVERNESS",0,5,36
"95","STANSTED","ISLE OF MAN",1.2948,5,37
"96","STANSTED","JERSEY",0.172,5,39
"97","STANSTED","MANCHESTER",2.2066,5,47
"98","STANSTED","NEWCASTLE",31.9406,5,48
"99","STANSTED","NEWQUAY",18.3847,5,49
"100","STANSTED","NOTTINGHAM EAST MIDLANDS INT'L",0.0022,5,52
"101","STANSTED","PRESTWICK",50.4844,5,61
"102","ABERDEEN","BELFAST CITY",2.4154,6,9
"103","ABERDEEN","BELFAST INTERNATIONAL",0.2506,6,10
"104","ABERDEEN","BIRMINGHAM",6.0538,6,14
"105","ABERDEEN","BLACKPOOL",0.1707,6,15
"106","ABERDEEN","BRISTOL",1.9535,6,17
"107","ABERDEEN","CARDIFF WALES",1.3658,6,20
"108","ABERDEEN","DURHAM TEES VALLEY",2.4301,6,25
"109","ABERDEEN","EDINBURGH",0.0013,6,27
"110","ABERDEEN","FARNBOROUGH",0,6,30
"111","ABERDEEN","GLASGOW",0.1131,6,32
"112","ABERDEEN","HUMBERSIDE",2.9917,6,35
"113","ABERDEEN","INVERNESS",1e-04,6,36
"114","ABERDEEN","JERSEY",0.1622,6,39
"115","ABERDEEN","KIRKWALL",3.9119,6,41
"116","ABERDEEN","LEEDS BRADFORD",1.6637,6,43
"117","ABERDEEN","MANCHESTER",11.937,6,47
"118","ABERDEEN","NEWCASTLE",2.1152,6,48
"119","ABERDEEN","NEWQUAY",9e-04,6,49
"120","ABERDEEN","NORWICH",5.7551,6,51
"121","ABERDEEN","NOTTINGHAM EAST MIDLANDS INT'L",2.1163,6,52
"122","ABERDEEN","SCATSTA",12.9898,6,63
"123","ABERDEEN","SOUTHAMPTON",2.9968,6,55
"124","ABERDEEN","SUMBURGH",6.4286,6,57
"125","ABERDEEN","WICK",1.0051,6,59
"126","ALDERNEY","GUERNSEY",2.8083,7,34
"127","ALDERNEY","JERSEY",0.0054,7,39
"128","ALDERNEY","SOUTHAMPTON",2.587,7,55
"129","BARRA","BENBECULA",0.2042,8,12
"130","BARRA","GLASGOW",0.7424,8,32
"131","BELFAST CITY","BIRMINGHAM",29.2097,9,14
"132","BELFAST CITY","BLACKPOOL",0.4905,9,15
"133","BELFAST CITY","BRISTOL",6.2641,9,17
"134","BELFAST CITY","CARDIFF WALES",0.0083,9,20
"135","BELFAST CITY","EDINBURGH",11.3136,9,27
