"apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"115","ABERDEEN","GLASGOW",3.4472,6,40
"116","ABERDEEN","HUMBERSIDE",3.8762,6,43
"117","ABERDEEN","INVERNESS",0.0852,6,44
"118","ABERDEEN","JERSEY",0.291,6,47
"119","ABERDEEN","KINLOSS",2e-04,6,71
"120","ABERDEEN","KIRKWALL",2.4676,6,49
"121","ABERDEEN","LEEDS BRADFORD",0.005,6,50
"122","ABERDEEN","LEUCHARS",2e-04,6,64
"123","ABERDEEN","LIVERPOOL",0,6,51
"124","ABERDEEN","MANCHESTER",7.6967,6,53
"125","ABERDEEN","NEWCASTLE",3.5843,6,54
"126","ABERDEEN","NORWICH",5.1737,6,56
"127","ABERDEEN","PETERHEAD",0.0028,6,72
"128","ABERDEEN","PLYMOUTH",0,6,63
"129","ABERDEEN","PRESTWICK",0.0037,6,57
"130","ABERDEEN","SCATSTA",1.3067,6,58
"131","ABERDEEN","STORNOWAY",0.0013,6,68
"132","ABERDEEN","SUMBURGH",23.7841,6,60
"133","ABERDEEN","UNST",7.3508,6,73
"134","ABERDEEN","WICK",1.3137,6,61
"135","ALDERNEY","BOURNEMOUTH",0,7,21
"136","ALDERNEY","GUERNSEY",3.395,7,42
"137","ALDERNEY","JERSEY",1.3621,7,47
"138","ALDERNEY","SOUTHAMPTON",2.9055,7,59
"139","ANGLESEY (VALLEY)","CARDIFF WALES",0,8,25
"140","BARRA","GLASGOW",8e-04,9,40
"141","BARROW-IN-FURNESS","BLACKPOOL",0,10,19
"142","BARROW-IN-FURNESS","MANCHESTER",0,10,53
"143","BECCLES","HUMBERSIDE",0,11,43
"144","BECCLES","NORWICH",0,11,56
"145","BELFAST CITY (GEORGE BEST)","BELFAST CITY (GEORGE BEST)",0,12,12
"146","BELFAST CITY (GEORGE BEST)","BIRMINGHAM",7.4711,12,18
"147","BELFAST CITY (GEORGE BEST)","BLACKPOOL",4.5121,12,19
"148","BELFAST CITY (GEORGE BEST)","BRISTOL",3.5587,12,22
"149","BELFAST CITY (GEORGE BEST)","CARDIFF WALES",1.485,12,25
"150","BELFAST CITY (GEORGE BEST)","DURHAM TEES VALLEY",0.7142,12,33
"151","BELFAST CITY (GEORGE BEST)","EAST MIDLANDS INTERNATIONAL",0.7452,12,34
"152","BELFAST CITY (GEORGE BEST)","EDINBURGH",6.4416,12,36
"153","BELFAST CITY (GEORGE BEST)","EXETER",0.8225,12,37
"154","BELFAST CITY (GEORGE BEST)","GLASGOW",6.6379,12,40
"155","BELFAST CITY (GEORGE BEST)","GUERNSEY",0.2613,12,42
"156","BELFAST CITY (GEORGE BEST)","ISLE OF MAN",2.2376,12,46
"157","BELFAST CITY (GEORGE BEST)","JERSEY",2.9046,12,47
"158","BELFAST CITY (GEORGE BEST)","LEEDS BRADFORD",6.7184,12,50
"159","BELFAST CITY (GEORGE BEST)","LIVERPOOL",7.1559,12,51
"160","BELFAST CITY (GEORGE BEST)","MANCHESTER",10.2131,12,53
"161","BELFAST CITY (GEORGE BEST)","NEWCASTLE",4.3209,12,54
"162","BELFAST CITY (GEORGE BEST)","SOUTHAMPTON",0.1295,12,59
"163","BELFAST INTERNATIONAL","BIRMINGHAM",9.3351,13,18
"164","BELFAST INTERNATIONAL","BLACKPOOL",0.0015,13,19
"165","BELFAST INTERNATIONAL","CARDIFF WALES",0,13,25
"166","BELFAST INTERNATIONAL","COVENTRY",4e-04,13,29
"167","BELFAST INTERNATIONAL","EAST MIDLANDS INTERNATIONAL",5.2936,13,34
"168","BELFAST INTERNATIONAL","EDINBURGH",0.009,13,36
"169","BELFAST INTERNATIONAL","GLASGOW",6.188,13,40
"170","BELFAST INTERNATIONAL","GLOUCESTERSHIRE",0.0054,13,41
"171","BELFAST INTERNATIONAL","HUMBERSIDE",0.4737,13,43
"172","BELFAST INTERNATIONAL","JERSEY",2.1302,13,47
"173","BELFAST INTERNATIONAL","LEEDS BRADFORD",0.9228,13,50
"174","BELFAST INTERNATIONAL","MANCHESTER",12.7846,13,53
"175","BELFAST INTERNATIONAL","NEWCASTLE",0.0951,13,54
"176","BELFAST INTERNATIONAL","PRESTWICK",1e-04,13,57
"177","BEMBRIDGE","JERSEY",0.0513,14,47
"178","BENBECULA","GLASGOW",2.0604,15,40
"179","BENBECULA","INVERNESS",0,15,44
"180","BENBECULA","PRIVATE STRIPS/HELIPADS",0,15,74
"181","BENBECULA","ST KILDA",0.0397,15,75
"182","BENBECULA","STORNOWAY",1.1294,15,68
"183","BENSON","NEWCASTLE",0.0043,16,54
"184","BIGGIN HILL","GLOUCESTERSHIRE",0,17,41
"185","BIRMINGHAM","BLACKPOOL",0,18,19
"186","BIRMINGHAM","BRISTOL",0.0095,18,22
"187","BIRMINGHAM","CARDIFF WALES",0.0014,18,25
"188","BIRMINGHAM","DUNDEE",0.0031,18,31
"189","BIRMINGHAM","DURHAM TEES VALLEY",0,18,33
"190","BIRMINGHAM","EAST MIDLANDS INTERNATIONAL",0.03,18,34
"191","BIRMINGHAM","EDINBURGH",16.8004,18,36
"192","BIRMINGHAM","EXETER",0.0089,18,37
"193","BIRMINGHAM","FILTON",3e-04,18,39
"194","BIRMINGHAM","GLASGOW",15.6325,18,40
"195","BIRMINGHAM","GUERNSEY",1.2457,18,42
"196","BIRMINGHAM","HUMBERSIDE",0.0048,18,43
"197","BIRMINGHAM","INVERNESS",0.0057,18,44
"198","BIRMINGHAM","ISLE OF MAN",3.6817,18,46
"199","BIRMINGHAM","JERSEY",7.5526,18,47
"200","BIRMINGHAM","KIRKWALL",0.0521,18,49
"201","BIRMINGHAM","MANCHESTER",0.0696,18,53
"202","BIRMINGHAM","NEWCASTLE",1.792,18,54
"203","BIRMINGHAM","NEWQUAY",0.0041,18,65
"204","BIRMINGHAM","NORTHOLT",0,18,76
"205","BIRMINGHAM","NORWICH",0,18,56
"206","BIRMINGHAM","PLYMOUTH",0,18,63
"207","BIRMINGHAM","PRESTWICK",0.006,18,57
"208","BIRMINGHAM","SOUTHAMPTON",0.741,18,59
"209","BLACKPOOL","CARDIFF WALES",0,19,25
"210","BLACKPOOL","ISLE OF MAN",0.6979,19,46
"211","BLACKPOOL","JERSEY",0.2505,19,47
"212","BLACKPOOL","MANCHESTER",0,19,53
"213","BLACKPOOL","NORTHOLT",0,19,76
"214","BOOKER","JERSEY",0.0013,20,47
"215","BOURNEMOUTH","BRISTOL",0.1524,21,22
"216","BOURNEMOUTH","DOUNREAY",0,21,69
"217","BOURNEMOUTH","DURHAM TEES VALLEY",7e-04,21,33
"218","BOURNEMOUTH","EXETER",0.0165,21,37
"219","BOURNEMOUTH","GLASGOW",0.0592,21,40
"220","BOURNEMOUTH","GUERNSEY",0.0237,21,42
"221","BOURNEMOUTH","JERSEY",1.2382,21,47
"222","BOURNEMOUTH","MANCHESTER",0.022,21,53
"223","BOURNEMOUTH","NORWICH",0,21,56
"224","BRISTOL","BRISTOL",0.0084,22,22
"225","BRISTOL","CARDIFF WALES",0,22,25
"226","BRISTOL","DURHAM TEES VALLEY",0.0043,22,33
"227","BRISTOL","EDINBURGH",3.6777,22,36
"228","BRISTOL","EXETER",0,22,37
"229","BRISTOL","GLASGOW",4.8556,22,40
"230","BRISTOL","GUERNSEY",0.8349,22,42
"231","BRISTOL","HAWARDEN",0,22,77
"232","BRISTOL","JERSEY",2.5792,22,47
"233","BRISTOL","LIVERPOOL",0,22,51
"234","BRISTOL","MANCHESTER",0.0031,22,53
