"apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"1","GATWICK","ABERDEEN",17.7765,0,6
"2","GATWICK","BELFAST CITY (GEORGE BEST)",24.7907,0,10
"3","GATWICK","BELFAST INTERNATIONAL",34.1744,0,11
"4","GATWICK","BLACKPOOL",0.0091,0,15
"5","GATWICK","CARDIFF WALES",0.0035,0,20
"6","GATWICK","EAST MIDLANDS INTERNATIONAL",0,0,25
"7","GATWICK","EDINBURGH",66.9068,0,27
"8","GATWICK","GLASGOW",56.5787,0,33
"9","GATWICK","GUERNSEY",35.6368,0,35
"10","GATWICK","HUMBERSIDE",0.0076,0,36
"11","GATWICK","INVERNESS",22.2737,0,37
"12","GATWICK","ISLE OF MAN",12.7097,0,39
"13","GATWICK","JERSEY",57.4113,0,41
"14","GATWICK","LEEDS BRADFORD",1.0001,0,44
"15","GATWICK","LIVERPOOL (JOHN LENNON)",0.0208,0,46
"16","GATWICK","MANCHESTER",23.2739,0,47
"17","GATWICK","NEWCASTLE",9.5122,0,49
"18","GATWICK","NEWQUAY",10.0902,0,50
"19","GATWICK","NORWICH",0.0037,0,55
"20","GATWICK","PLYMOUTH",0.2765,0,56
"21","HEATHROW","ABERDEEN",65.252,1,6
"22","HEATHROW","BELFAST CITY (GEORGE BEST)",42.8611,1,10
"23","HEATHROW","BELFAST INTERNATIONAL",28.9359,1,11
"24","HEATHROW","BIRMINGHAM",0.0045,1,14
"25","HEATHROW","CARDIFF WALES",0.0064,1,20
"26","HEATHROW","EDINBURGH",127.1459,1,27
"27","HEATHROW","GLASGOW",82.0949,1,33
"28","HEATHROW","LEEDS BRADFORD",0,1,44
"29","HEATHROW","LIVERPOOL (JOHN LENNON)",0.0144,1,46
"30","HEATHROW","MANCHESTER",76.6906,1,47
"31","HEATHROW","MANSTON (KENT INT)",0.015,1,48
"32","HEATHROW","NEWCASTLE",47.3614,1,49
"33","LONDON CITY","ABERDEEN",0.0029,2,6
"34","LONDON CITY","DUNDEE",3.1632,2,23
"35","LONDON CITY","EDINBURGH",34.4868,2,27
"36","LONDON CITY","GLASGOW",14.9434,2,33
"37","LONDON CITY","ISLE OF MAN",4.601,2,39
"38","LONDON CITY","JERSEY",1.5923,2,41
"39","LONDON CITY","MANCHESTER",0,2,47
"40","LONDON CITY","NEWCASTLE",0,2,49
"41","LONDON CITY","NEWQUAY",0,2,50
"42","LONDON CITY","PLYMOUTH",0,2,56
"43","LUTON","ABERDEEN",14.7688,3,6
"44","LUTON","BELFAST CITY (GEORGE BEST)",8.0612,3,10
"45","LUTON","BELFAST INTERNATIONAL",14.4451,3,11
"46","LUTON","BLACKPOOL",0.009,3,15
"47","LUTON","CARDIFF WALES",0.0083,3,20
"48","LUTON","CITY OF DERRY (EGLINTON)",0,3,21
"49","LUTON","DURHAM TEES VALLEY",0.0028,3,24
"50","LUTON","EDINBURGH",25.9408,3,27
"51","LUTON","EXETER",0.0252,3,28
"52","LUTON","FARNBOROUGH",0,3,30
"53","LUTON","GLASGOW",27.4576,3,33
"54","LUTON","HUMBERSIDE",0,3,36
"55","LUTON","INVERNESS",9.9574,3,37
"56","LUTON","ISLE OF MAN",2.3927,3,39
"57","LUTON","JERSEY",1.6648,3,41
"58","LUTON","LIVERPOOL (JOHN LENNON)",0.0053,3,46
"59","LUTON","MANCHESTER",0.026,3,47
"60","LUTON","NEWCASTLE",0.0167,3,49
"61","LUTON","NEWQUAY",0,3,50
"62","LUTON","NORWICH",0.0052,3,55
"63","LUTON","STANSTED",0,3,5
"64","LUTON","WICK",0.0062,3,57
"65","SOUTHEND","JERSEY",0.2863,4,41
"66","STANSTED","ABERDEEN",0.0049,5,6
"67","STANSTED","BELFAST CITY (GEORGE BEST)",7.3123,5,10
"68","STANSTED","BELFAST INTERNATIONAL",35.6523,5,11
"69","STANSTED","BIRMINGHAM",0.0029,5,14
"70","STANSTED","BLACKPOOL",0,5,15
"71","STANSTED","BRISTOL",0.0076,5,17
"72","STANSTED","CITY OF DERRY (EGLINTON)",13.116,5,21
"73","STANSTED","EDINBURGH",39.0372,5,27
"74","STANSTED","FARNBOROUGH",4e-04,5,30
"75","STANSTED","GLASGOW",34.2785,5,33
"76","STANSTED","GUERNSEY",3.0503,5,35
"77","STANSTED","INVERNESS",0.02,5,37
"78","STANSTED","JERSEY",0.8059,5,41
"79","STANSTED","LIVERPOOL (JOHN LENNON)",0.0035,5,46
"80","STANSTED","MANCHESTER",0,5,47
"81","STANSTED","NEWCASTLE",2.8014,5,49
"82","STANSTED","PLYMOUTH",0,5,56
"83","STANSTED","PRESTWICK",8.8521,5,58
"84","ABERDEEN","BELFAST CITY (GEORGE BEST)",1.8899,6,10
"85","ABERDEEN","BIRMINGHAM",8.3011,6,14
"86","ABERDEEN","BRISTOL",3.281,6,17
"87","ABERDEEN","CARDIFF WALES",1.0542,6,20
"88","ABERDEEN","DONCASTER SHEFFIELD",0.0057,6,22
"89","ABERDEEN","DURHAM TEES VALLEY",3.1342,6,24
"90","ABERDEEN","EAST MIDLANDS INTERNATIONAL",1.8901,6,25
"91","ABERDEEN","EXETER",2.2429,6,28
"92","ABERDEEN","GLASGOW",0.0241,6,33
"93","ABERDEEN","HUMBERSIDE",3.0175,6,36
"94","ABERDEEN","JERSEY",0.2122,6,41
"95","ABERDEEN","KIRKWALL",4.1512,6,42
"96","ABERDEEN","LEEDS BRADFORD",0.0531,6,44
"97","ABERDEEN","LIVERPOOL (JOHN LENNON)",0.0086,6,46
"98","ABERDEEN","MANCHESTER",14.4547,6,47
"99","ABERDEEN","NEWCASTLE",2.4801,6,49
"100","ABERDEEN","NEWQUAY",8e-04,6,50
"101","ABERDEEN","NORWICH",6.1701,6,55
