"apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"1","GATWICK","ABERDEEN",14.7978,0,6
"2","GATWICK","BELFAST CITY (GEORGE BEST)",18.9398,0,10
"3","GATWICK","BELFAST INTERNATIONAL",34.7377,0,11
"4","GATWICK","BIRMINGHAM",0,0,14
"5","GATWICK","BLACKPOOL",0.0033,0,15
"6","GATWICK","CARDIFF WALES",0.0116,0,20
"7","GATWICK","DONCASTER SHEFFIELD",0.0049,0,23
"8","GATWICK","DURHAM TEES VALLEY",0.0058,0,26
"9","GATWICK","EAST MIDLANDS INTERNATIONAL",0.0049,0,28
"10","GATWICK","EDINBURGH",70.4906,0,30
"11","GATWICK","EXETER",0,0,31
"12","GATWICK","GLASGOW",52.1878,0,36
"13","GATWICK","GUERNSEY",33.872,0,38
"14","GATWICK","HUMBERSIDE",0.0041,0,39
"15","GATWICK","INVERNESS",24.3168,0,40
"16","GATWICK","ISLE OF MAN",14.7409,0,41
"17","GATWICK","JERSEY",51.7899,0,43
"18","GATWICK","KIRKWALL",0,0,45
"19","GATWICK","LEEDS BRADFORD",0.0262,0,46
"20","GATWICK","LIVERPOOL",0.0213,0,48
"21","GATWICK","MANCHESTER",34.4031,0,50
"22","GATWICK","NEWCASTLE",10.14,0,51
"23","GATWICK","NEWQUAY",6.3435,0,52
"24","GATWICK","PLYMOUTH",6.0546,0,57
"25","GATWICK","SOUTHEND",0,0,4
"26","HEATHROW","ABERDEEN",65.6034,1,6
"27","HEATHROW","BELFAST CITY (GEORGE BEST)",52.1913,1,10
"28","HEATHROW","BELFAST INTERNATIONAL",25.8033,1,11
"29","HEATHROW","DURHAM TEES VALLEY",8.1407,1,26
"30","HEATHROW","EDINBURGH",131.8962,1,30
"31","HEATHROW","GLASGOW",114.3533,1,36
"32","HEATHROW","INVERNESS",0.7899,1,40
"33","HEATHROW","JERSEY",7.6679,1,43
"34","HEATHROW","LEEDS BRADFORD",12.6069,1,46
"35","HEATHROW","LIVERPOOL",0.0097,1,48
"36","HEATHROW","LUTON",0,1,3
"37","HEATHROW","MANCHESTER",91.0101,1,50
"38","HEATHROW","NEWCASTLE",46.2615,1,51
"39","HEATHROW","PRESTWICK",0.0118,1,58
"40","LONDON CITY","BELFAST CITY (GEORGE BEST)",0.6692,2,10
"41","LONDON CITY","DUNDEE",4.0089,2,24
"42","LONDON CITY","EDINBURGH",37.1507,2,30
"43","LONDON CITY","GLASGOW",11.2736,2,36
"44","LONDON CITY","ISLE OF MAN",2.9147,2,41
"45","LONDON CITY","JERSEY",1.2132,2,43
"46","LONDON CITY","LIVERPOOL",0,2,48
"47","LONDON CITY","MANCHESTER",8.9417,2,50
"48","LONDON CITY","NEWCASTLE",0,2,51
"49","LUTON","ABERDEEN",13.9404,3,6
"50","LUTON","BELFAST CITY (GEORGE BEST)",0.0049,3,10
"51","LUTON","BELFAST INTERNATIONAL",26.3238,3,11
"52","LUTON","BLACKPOOL",0.0134,3,15
"53","LUTON","BOURNEMOUTH",0.0034,3,16
"54","LUTON","CAMBRIDGE",0.0022,3,18
"55","LUTON","CARDIFF WALES",0,3,20
"56","LUTON","CITY OF DERRY (EGLINTON)",0.5641,3,21
"57","LUTON","COVENTRY",0,3,22
"58","LUTON","DONCASTER SHEFFIELD",0,3,23
"59","LUTON","DURHAM TEES VALLEY",0.0055,3,26
"60","LUTON","EDINBURGH",35.9543,3,30
"61","LUTON","EXETER",0,3,31
"62","LUTON","FARNBOROUGH",2e-04,3,33
"63","LUTON","GLASGOW",35.2448,3,36
"64","LUTON","INVERNESS",10.2526,3,40
"65","LUTON","ISLE OF MAN",3.8055,3,41
"66","LUTON","JERSEY",5.5221,3,43
"67","LUTON","LIVERPOOL",0.0339,3,48
"68","LUTON","MANCHESTER",0.0672,3,50
"69","LUTON","NEWCASTLE",0.0491,3,51
"70","LUTON","NEWQUAY",0.0196,3,52
"71","LUTON","STORNOWAY",0.0064,3,59
"72","LUTON","WICK",0,3,60
"73","SOUTHEND","BIRMINGHAM",0,4,14
"74","SOUTHEND","BLACKPOOL",0,4,15
"75","SOUTHEND","CARDIFF WALES",0.0143,4,20
"76","SOUTHEND","DURHAM TEES VALLEY",0.0054,4,26
"77","SOUTHEND","JERSEY",0.2775,4,43
"78","SOUTHEND","LEEDS BRADFORD",0,4,46
"79","SOUTHEND","NEWCASTLE",0,4,51
"80","STANSTED","BELFAST CITY (GEORGE BEST)",34.0303,5,10
"81","STANSTED","BELFAST INTERNATIONAL",31.3111,5,11
"82","STANSTED","BLACKPOOL",0.0071,5,15
"83","STANSTED","CITY OF DERRY (EGLINTON)",14.6779,5,21
"84","STANSTED","DUNDEE",4e-04,5,24
"85","STANSTED","DURHAM TEES VALLEY",0.0074,5,26
"86","STANSTED","EDINBURGH",40.1902,5,30
"87","STANSTED","GLASGOW",35.8634,5,36
"88","STANSTED","GUERNSEY",3.1496,5,38
"89","STANSTED","HUMBERSIDE",0.0074,5,39
"90","STANSTED","INVERNESS",0,5,40
"91","STANSTED","ISLE OF MAN",0,5,41
"92","STANSTED","JERSEY",0.1283,5,43
"93","STANSTED","LEEDS BRADFORD",5e-04,5,46
"94","STANSTED","LIVERPOOL",0.0349,5,48
"95","STANSTED","MANCHESTER",1.5275,5,50
"96","STANSTED","NEWCASTLE",20.0126,5,51
"97","STANSTED","NEWQUAY",12.684,5,52
"98","STANSTED","PRESTWICK",40.2729,5,58
"99","STANSTED","SUMBURGH",0.2108,5,61
"100","ABERDEEN","BELFAST CITY (GEORGE BEST)",2.5365,6,10
"101","ABERDEEN","BIRMINGHAM",14.6455,6,14
"102","ABERDEEN","BRISTOL",2.6876,6,17
"103","ABERDEEN","DURHAM TEES VALLEY",3.3161,6,26
"104","ABERDEEN","EAST MIDLANDS INTERNATIONAL",2.076,6,28
"105","ABERDEEN","EXETER",1.7623,6,31
"106","ABERDEEN","FARNBOROUGH",1e-04,6,33
"107","ABERDEEN","GLASGOW",0.0134,6,36
"108","ABERDEEN","HUMBERSIDE",3.3689,6,39
"109","ABERDEEN","ISLAY",0,6,62
"110","ABERDEEN","JERSEY",0.2367,6,43
"111","ABERDEEN","KIRKWALL",4.4363,6,45
"112","ABERDEEN","LEEDS BRADFORD",2.156,6,46
"113","ABERDEEN","LIVERPOOL",0,6,48
"114","ABERDEEN","MANCHESTER",13.2341,6,50
"115","ABERDEEN","NEWCASTLE",2.2388,6,51
"116","ABERDEEN","NORWICH",6.5777,6,53
"117","ABERDEEN","SCATSTA",13.0769,6,55
"118","ABERDEEN","SOUTHAMPTON",5.548,6,63
"119","ABERDEEN","STORNOWAY",0.7113,6,59
"120","ABERDEEN","SUMBURGH",7.4913,6,61
"121","ABERDEEN","WICK",1.6594,6,60
"122","ALDERNEY","BOURNEMOUTH",0.463,7,16
"123","ALDERNEY","GUERNSEY",4.1909,7,38
"124","ALDERNEY","JERSEY",0.0843,7,43
"125","ALDERNEY","SHOREHAM",0.0106,7,64
"126","ALDERNEY","SOUTHAMPTON",2.9651,7,63
"127","ANGLESEY (VALLEY)","CARDIFF WALES",1.3471,8,20
"128","BARRA","BENBECULA",0.1656,9,12
"129","BARRA","GLASGOW",0.9066,9,36
"130","BELFAST CITY (GEORGE BEST)","BIRMINGHAM",21.3847,10,14
"131","BELFAST CITY (GEORGE BEST)","BLACKPOOL",0,10,15
"132","BELFAST CITY (GEORGE BEST)","CARDIFF WALES",4.0673,10,20
"133","BELFAST CITY (GEORGE BEST)","DONCASTER SHEFFIELD",3.1702,10,23
"134","BELFAST CITY (GEORGE BEST)","DUNDEE",0.5902,10,24
"135","BELFAST CITY (GEORGE BEST)","EAST MIDLANDS INTERNATIONAL",12.8764,10,28
"136","BELFAST CITY (GEORGE BEST)","EDINBURGH",12.6539,10,30
"137","BELFAST CITY (GEORGE BEST)","EXETER",3.0196,10,31
"138","BELFAST CITY (GEORGE BEST)","GLASGOW",10.4553,10,36
"139","BELFAST CITY (GEORGE BEST)","INVERNESS",2.2618,10,40
"140","BELFAST CITY (GEORGE BEST)","ISLE OF MAN",2.7351,10,41
"141","BELFAST CITY (GEORGE BEST)","JERSEY",0.5192,10,43
"142","BELFAST CITY (GEORGE BEST)","LEEDS BRADFORD",7.6101,10,46
"143","BELFAST CITY (GEORGE BEST)","LIVERPOOL",15.5876,10,48
"144","BELFAST CITY (GEORGE BEST)","MANCHESTER",23.5998,10,50
"145","BELFAST CITY (GEORGE BEST)","NEWCASTLE",4.0449,10,51
"146","BELFAST CITY (GEORGE BEST)","NEWQUAY",0.2615,10,52
"147","BELFAST CITY (GEORGE BEST)","PRESTWICK",8.633,10,58
"148","BELFAST CITY (GEORGE BEST)","SOUTHAMPTON",8.6399,10,63
"149","BELFAST INTERNATIONAL","BIGGIN HILL",0.0016,11,13
"150","BELFAST INTERNATIONAL","BIRMINGHAM",15.592,11,14
"151","BELFAST INTERNATIONAL","BLACKPOOL",4.2897,11,15
"152","BELFAST INTERNATIONAL","BRISTOL",21.1923,11,17
"153","BELFAST INTERNATIONAL","CARDIFF WALES",5.2283,11,20
"154","BELFAST INTERNATIONAL","DONCASTER SHEFFIELD",0,11,23
"155","BELFAST INTERNATIONAL","EAST MIDLANDS INTERNATIONAL",12.1562,11,28
"156","BELFAST INTERNATIONAL","EDINBURGH",23.6927,11,30
"157","BELFAST INTERNATIONAL","GLASGOW",21.9623,11,36
"158","BELFAST INTERNATIONAL","GUERNSEY",0,11,38
"159","BELFAST INTERNATIONAL","ISLE OF MAN",1.1634,11,41
"160","BELFAST INTERNATIONAL","JERSEY",0.0341,11,43
"161","BELFAST INTERNATIONAL","LEEDS BRADFORD",10.4765,11,46
"162","BELFAST INTERNATIONAL","LIVERPOOL",39.4569,11,48
"163","BELFAST INTERNATIONAL","MANCHESTER",15.6002,11,50
"164","BELFAST INTERNATIONAL","NEWCASTLE",20.518,11,51
"165","BELFAST INTERNATIONAL","NORWICH",0,11,53
"166","BENBECULA","GLASGOW",2.5201,12,36
"167","BENBECULA","INVERNESS",0.0018,12,40
"168","BENBECULA","STORNOWAY",0.733,12,59
"169","BIGGIN HILL","GUERNSEY",0.0035,13,38
"170","BIGGIN HILL","INVERNESS",0,13,40
"171","BIGGIN HILL","ISLE OF MAN",0,13,41
"172","BIGGIN HILL","LEEDS BRADFORD",0.002,13,46
