"","apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"1","GATWICK","ABERDEEN",12.9948,0,6
"2","GATWICK","BELFAST CITY (GEORGE BEST)",21.8943,0,11
"3","GATWICK","BELFAST INTERNATIONAL",29.6802,0,12
"4","GATWICK","BIRMINGHAM",0,0,15
"5","GATWICK","BLACKPOOL",0.0217,0,16
"6","GATWICK","CARDIFF WALES",0,0,21
"7","GATWICK","DONCASTER SHEFFIELD",0,0,23
"8","GATWICK","DURHAM TEES VALLEY",0,0,25
"9","GATWICK","EAST MIDLANDS INTERNATIONAL",0.0149,0,26
"10","GATWICK","EDINBURGH",60.4073,0,28
"11","GATWICK","GLASGOW",48.8774,0,34
"12","GATWICK","GUERNSEY",33.5937,0,36
"13","GATWICK","HUMBERSIDE",0.0086,0,37
"14","GATWICK","INVERNESS",20.6837,0,38
"15","GATWICK","ISLE OF MAN",12.2159,0,39
"16","GATWICK","JERSEY",53.4303,0,41
"17","GATWICK","LEEDS BRADFORD",5.0617,0,44
"18","GATWICK","LIVERPOOL (JOHN LENNON)",0.004,0,46
"19","GATWICK","MANCHESTER",24.6842,0,47
"20","GATWICK","NEWCASTLE",9.7385,0,48
"21","GATWICK","NEWQUAY",10.5968,0,49
"22","GATWICK","PLYMOUTH",5.5816,0,53
"23","HEATHROW","ABERDEEN",61.7693,1,6
"24","HEATHROW","BELFAST CITY (GEORGE BEST)",46.7826,1,11
"25","HEATHROW","BELFAST INTERNATIONAL",28.4029,1,12
"26","HEATHROW","CITY OF DERRY (EGLINTON)",0,1,22
"27","HEATHROW","DURHAM TEES VALLEY",0,1,25
"28","HEATHROW","EDINBURGH",124.4793,1,28
"29","HEATHROW","GLASGOW",100.3344,1,34
"30","HEATHROW","JERSEY",0,1,41
"31","HEATHROW","LEEDS BRADFORD",0.0152,1,44
"32","HEATHROW","LIVERPOOL (JOHN LENNON)",0.003,1,46
"33","HEATHROW","MANCHESTER",79.9264,1,47
"34","HEATHROW","NEWCASTLE",42.4251,1,48
"35","LONDON CITY","DUNDEE",4.048,2,24
"36","LONDON CITY","EDINBURGH",33.4709,2,28
"37","LONDON CITY","GLASGOW",11.105,2,34
"38","LONDON CITY","GUERNSEY",0,2,36
"39","LONDON CITY","ISLE OF MAN",5.2224,2,39
"40","LONDON CITY","JERSEY",1.0121,2,41
"41","LONDON CITY","LIVERPOOL (JOHN LENNON)",0,2,46
"42","LONDON CITY","MANCHESTER",0.009,2,47
"43","LONDON CITY","NEWCASTLE",0.0042,2,48
"44","LONDON CITY","NEWQUAY",0.7864,2,49
"45","LONDON CITY","PLYMOUTH",0.072,2,53
"46","LUTON","ABERDEEN",12.9018,3,6
"47","LUTON","BELFAST CITY (GEORGE BEST)",17.0023,3,11
"48","LUTON","BELFAST INTERNATIONAL",0.3257,3,12
"49","LUTON","BIRMINGHAM",0,3,15
"50","LUTON","BLACKPOOL",0.0148,3,16
"51","LUTON","CARDIFF WALES",0,3,21
"52","LUTON","CITY OF DERRY (EGLINTON)",0.8672,3,22
"53","LUTON","DONCASTER SHEFFIELD",0,3,23
"54","LUTON","DURHAM TEES VALLEY",0.0028,3,25
"55","LUTON","EDINBURGH",24.21,3,28
"56","LUTON","FARNBOROUGH",4e-04,3,31
"57","LUTON","GLASGOW",24.7681,3,34
"58","LUTON","HUMBERSIDE",0.0059,3,37
"59","LUTON","INVERNESS",9.0264,3,38
"60","LUTON","ISLE OF MAN",2.7067,3,39
"61","LUTON","JERSEY",1.7181,3,41
"62","LUTON","LIVERPOOL (JOHN LENNON)",0.0198,3,46
"63","LUTON","MANCHESTER",0.0273,3,47
"64","LUTON","NEWCASTLE",0.0093,3,48
"65","LUTON","NEWQUAY",0.0012,3,49
"66","LUTON","PLYMOUTH",0,3,53
"67","LUTON","STANSTED",0.0589,3,5
"68","LUTON","WICK",0.0062,3,54
"69","SOUTHEND","JERSEY",0.2492,4,41
"70","STANSTED","BELFAST CITY (GEORGE BEST)",30.1637,5,11
"71","STANSTED","BELFAST INTERNATIONAL",30.1069,5,12
"72","STANSTED","BLACKPOOL",0.0031,5,16
"73","STANSTED","BRISTOL",0,5,18
"74","STANSTED","CITY OF DERRY (EGLINTON)",9.0107,5,22
"75","STANSTED","DURHAM TEES VALLEY",0,5,25
"76","STANSTED","EAST MIDLANDS INTERNATIONAL",0,5,26
"77","STANSTED","EDINBURGH",32.9874,5,28
"78","STANSTED","GLASGOW",30.1758,5,34
"79","STANSTED","GUERNSEY",2.2077,5,36
"80","STANSTED","JERSEY",2.7668,5,41
"81","STANSTED","LIVERPOOL (JOHN LENNON)",0.0028,5,46
"82","STANSTED","MANCHESTER",0.0085,5,47
"83","STANSTED","MANSTON (KENT INT)",0,5,55
"84","STANSTED","NEWCASTLE",12.1134,5,48
"85","STANSTED","NEWQUAY",0,5,49
"86","STANSTED","PLYMOUTH",0.0046,5,53
"87","STANSTED","PRESTWICK",22.457,5,56
"88","ABERDEEN","BELFAST CITY (GEORGE BEST)",1.8954,6,11
"89","ABERDEEN","BIRMINGHAM",8.9861,6,15
"90","ABERDEEN","BRISTOL",2.2668,6,18
"91","ABERDEEN","CARDIFF WALES",0.0477,6,21
"92","ABERDEEN","DUNDEE",0,6,24
"93","ABERDEEN","DURHAM TEES VALLEY",2.9881,6,25
"94","ABERDEEN","EAST MIDLANDS INTERNATIONAL",1.8097,6,26
"95","ABERDEEN","EXETER",3.0102,6,29
"96","ABERDEEN","HUMBERSIDE",2.7071,6,37
"97","ABERDEEN","INVERNESS",0,6,38
"98","ABERDEEN","JERSEY",0.2219,6,41
"99","ABERDEEN","KIRKWALL",3.8555,6,42
"100","ABERDEEN","LEEDS BRADFORD",0.8148,6,44
"101","ABERDEEN","LIVERPOOL (JOHN LENNON)",0.0021,6,46
"102","ABERDEEN","MANCHESTER",9.3126,6,47
"103","ABERDEEN","NEWCASTLE",2.6446,6,48
"104","ABERDEEN","NORWICH",5.9964,6,50
"105","ABERDEEN","PRESTWICK",0,6,56
"106","ABERDEEN","SCATSTA",15.137,6,57
"107","ABERDEEN","SOUTHAMPTON",2.792,6,58
"108","ABERDEEN","STORNOWAY",0.6338,6,59
"109","ABERDEEN","SUMBURGH",6.3542,6,60
"110","ABERDEEN","WICK",1.4722,6,54
"111","ALDERNEY","BOURNEMOUTH",0,7,17
"112","ALDERNEY","GUERNSEY",4.2837,7,36
"113","ALDERNEY","JERSEY",0.0028,7,41
"114","ALDERNEY","SOUTHAMPTON",2.7161,7,58
"115","ANGLESEY (VALLEY)","CARDIFF WALES",0.7816,8,21
"116","ANGLESEY (VALLEY)","ISLE OF MAN",0.023,8,39
"117","BARRA","BENBECULA",0.1688,9,13
"118","BARRA","GLASGOW",0.8555,9,34
"119","BARROW-IN-FURNESS","CARDIFF WALES",0,10,21
"120","BELFAST CITY (GEORGE BEST)","BIRMINGHAM",20.0497,11,15
"121","BELFAST CITY (GEORGE BEST)","BLACKPOOL",1.5232,11,16
"122","BELFAST CITY (GEORGE BEST)","BRISTOL",12.0414,11,18
"123","BELFAST CITY (GEORGE BEST)","CARDIFF WALES",4.1594,11,21
"124","BELFAST CITY (GEORGE BEST)","DONCASTER SHEFFIELD",2.0561,11,23
"125","BELFAST CITY (GEORGE BEST)","DUNDEE",0.9639,11,24
"126","BELFAST CITY (GEORGE BEST)","EAST MIDLANDS INTERNATIONAL",18.0313,11,26
"127","BELFAST CITY (GEORGE BEST)","EDINBURGH",11.1517,11,28
"128","BELFAST CITY (GEORGE BEST)","EXETER",0.0984,11,29
"129","BELFAST CITY (GEORGE BEST)","GLASGOW",9.663,11,34
"130","BELFAST CITY (GEORGE BEST)","GUERNSEY",0.06,11,36
"131","BELFAST CITY (GEORGE BEST)","INVERNESS",1.6811,11,38
"132","BELFAST CITY (GEORGE BEST)","ISLE OF MAN",0.7082,11,39
"133","BELFAST CITY (GEORGE BEST)","JERSEY",0.1728,11,41
"134","BELFAST CITY (GEORGE BEST)","LEEDS BRADFORD",7.1791,11,44
"135","BELFAST CITY (GEORGE BEST)","LIVERPOOL (JOHN LENNON)",19.4713,11,46
"136","BELFAST CITY (GEORGE BEST)","MANCHESTER",22.6516,11,47
"137","BELFAST CITY (GEORGE BEST)","MANSTON (KENT INT)",0,11,55
"138","BELFAST CITY (GEORGE BEST)","NEWCASTLE",4.4985,11,48
"139","BELFAST CITY (GEORGE BEST)","OXFORD (KIDLINGTON)",0.0069,11,52
"140","BELFAST CITY (GEORGE BEST)","PRESTWICK",6.1228,11,56
"141","BELFAST CITY (GEORGE BEST)","SOUTHAMPTON",8.0689,11,58
"142","BELFAST CITY (GEORGE BEST)","WICK",0.0034,11,54
"143","BELFAST INTERNATIONAL","BIRMINGHAM",10.143,12,15
"144","BELFAST INTERNATIONAL","BLACKPOOL",2.4537,12,16
"145","BELFAST INTERNATIONAL","BRISTOL",15.0153,12,18
"146","BELFAST INTERNATIONAL","CARDIFF WALES",0.7566,12,21
"147","BELFAST INTERNATIONAL","EAST MIDLANDS INTERNATIONAL",7.8738,12,26
"148","BELFAST INTERNATIONAL","EDINBURGH",21.9669,12,28
"149","BELFAST INTERNATIONAL","GLASGOW",21.1573,12,34
"150","BELFAST INTERNATIONAL","ISLE OF MAN",0.6291,12,39
"151","BELFAST INTERNATIONAL","JERSEY",0.9626,12,41
"152","BELFAST INTERNATIONAL","LEEDS BRADFORD",8.2469,12,44
"153","BELFAST INTERNATIONAL","LIVERPOOL (JOHN LENNON)",32.9368,12,46
"154","BELFAST INTERNATIONAL","MANCHESTER",9.5098,12,47
"155","BELFAST INTERNATIONAL","NEWCASTLE",17.2655,12,48
"156","BELFAST INTERNATIONAL","NEWQUAY",0.4781,12,49
"157","BENBECULA","GLASGOW",2.1902,13,34
"158","BENBECULA","STORNOWAY",0.7068,13,59
"159","BIGGIN HILL","BIRMINGHAM",0.0086,14,15
"160","BIGGIN HILL","GUERNSEY",0,14,36
"161","BIGGIN HILL","NEWCASTLE",0,14,48
"162","BIGGIN HILL","WICK",0.0094,14,54
