"","apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"111","BARRA","GLASGOW",0.9133,9,33
"112","BELFAST CITY (GEORGE BEST)","BIRMINGHAM",26.7168,10,14
"113","BELFAST CITY (GEORGE BEST)","BLACKPOOL",0.4833,10,15
"114","BELFAST CITY (GEORGE BEST)","BRISTOL",0.0448,10,17
"115","BELFAST CITY (GEORGE BEST)","CARDIFF WALES",3.8389,10,20
"116","BELFAST CITY (GEORGE BEST)","DUNDEE",0,10,23
"117","BELFAST CITY (GEORGE BEST)","EAST MIDLANDS INTERNATIONAL",12.5883,10,25
"118","BELFAST CITY (GEORGE BEST)","EDINBURGH",12.8092,10,27
"119","BELFAST CITY (GEORGE BEST)","EXETER",1.1998,10,28
"120","BELFAST CITY (GEORGE BEST)","GLASGOW",11.928,10,33
"121","BELFAST CITY (GEORGE BEST)","GLOUCESTERSHIRE",0,10,34
"122","BELFAST CITY (GEORGE BEST)","INVERNESS",2.3253,10,38
"123","BELFAST CITY (GEORGE BEST)","ISLE OF MAN",2.2294,10,39
"124","BELFAST CITY (GEORGE BEST)","JERSEY",0.1241,10,41
"125","BELFAST CITY (GEORGE BEST)","LEEDS BRADFORD",13.0904,10,44
"126","BELFAST CITY (GEORGE BEST)","MANCHESTER",28.0173,10,47
"127","BELFAST CITY (GEORGE BEST)","NEWCASTLE",4.17,10,49
"128","BELFAST CITY (GEORGE BEST)","NEWQUAY",0.2187,10,50
"129","BELFAST CITY (GEORGE BEST)","SOUTHAMPTON",8.5603,10,54
"130","BELFAST INTERNATIONAL","BIRMINGHAM",15.8591,11,14
"131","BELFAST INTERNATIONAL","BLACKPOOL",1.1849,11,15
"132","BELFAST INTERNATIONAL","BRISTOL",22.6217,11,17
"133","BELFAST INTERNATIONAL","CARDIFF WALES",0,11,20
"134","BELFAST INTERNATIONAL","DONCASTER SHEFFIELD",0.0094,11,22
"135","BELFAST INTERNATIONAL","EAST MIDLANDS INTERNATIONAL",0.0421,11,25
"136","BELFAST INTERNATIONAL","EDINBURGH",24.4726,11,27
"137","BELFAST INTERNATIONAL","FARNBOROUGH",0,11,30
"138","BELFAST INTERNATIONAL","GLASGOW",25.0844,11,33
"139","BELFAST INTERNATIONAL","JERSEY",0.9193,11,41
"140","BELFAST INTERNATIONAL","LEEDS BRADFORD",2.2466,11,44
"141","BELFAST INTERNATIONAL","LIVERPOOL (JOHN LENNON)",41.3924,11,46
"142","BELFAST INTERNATIONAL","MANCHESTER",18.9969,11,47
"143","BELFAST INTERNATIONAL","NEWCASTLE",19.2513,11,49
